ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,Empty,Empty,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,4 patiexts,AL_SCIP-INF-1
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,Empty,Empty,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntaxy non-pxofit - Pxivate,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,4 patients,AL_SCIP-INF-2
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,Empty,Empty,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,4 patients,AL_SCIP-INF-3
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,Empty,Empty,CLANTON,AL,35045,CHILTON,2057552500,Acute Caxe Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,Empty,0 patients,AL_SCIP-INF-4
10043,CHILTON MEDICAL CENTER,x0x0 LAY DAM ROAD,Empty,Empty,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor),100%,5 patients,AL_SCIP-INF-6
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,Empty,Empty,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,Empty,0 patients,AL_SCIP-VTE-1
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,Empty,Empty,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infxction Prxvxntion,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,Empty,0 patients,AL_SCIP-VTE-2
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,67%,3 patients,AL_AMI-1
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,67%,3 patients,AL_AMI-2
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,1 patients,AL_AMI-3
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILxON,AL,35570,MARION,x059x16x00,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,Empty,0 patients,AL_AMI-4
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,33%,3 patients,AL_AMI-5
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SxUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,Empty,0 patients,AL_AMI-7A
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,Empty,0 patients,AL_AMI-8A
1xx44,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,74%,38 patients,AL_HF-1
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,80x,46 patients,AL_HF-2
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),78%,18 patients,AL_HF-3
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,80%,10 patients,AL_HF-4
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,96%,101 patients,AL_PN-2
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,99%,78 patients,AL_PN-3B
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,20x9216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,Px-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,90%,42 patients,AL_PN-4
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yxs,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,98%,121 patiexts,AL_PN-5C
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),76%,97 patients,AL_PN-6
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluxtary xox-profit - Private,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,91%,85 patients,AL_PN-7
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Ixfectiox Prevextiox,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,67%,3 patients,AL_SCIP-CARD-2
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,80%,15 patients,AL_SCIP-INF-1
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,87%,15 patients,AL_SCIP-INF-2
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntaxy non-pxofit - Pxivate,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87%,15 patiexts,AL_SCIP-INF-3
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,Empty,0 patients,AL_SCIP-INF-4
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor),100%,19 patients,AL_SCIP-INF-6
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,4 patients,AL_SCIP-VTE-1
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,Empty,Empty,HAMILTON,AL,35570,MARION,2059216200,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,4 patients,AL_SCIP-VTE-2
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hoxpitalx,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,18 patients,AL_AMI-1
1xx45,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,12 patients,AL_AMI-2
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),0%,1 patients,AL_AMI-3
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,1 patients,AL_AMI-4
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,x0593x5966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,82%,11 patients,AL_AMI-5
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,Empty,0 patients,AL_AMI-7A
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,x0593x5966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,Empty,0 patients,AL_AMI-8A
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,xL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,87%,67 patients,AL_HF-1
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,94%,85 patients,AL_HF-2
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,xL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),89%,19 patients,AL_HF-3
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,100%,16 patients,AL_HF-4
x0045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,x5%,117 patients,AL_PN-2
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yex,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,100%,41 patients,AL_PN-3B
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,34 patients,AL_PN-4
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,97%,109 patients,AL_PN-5C
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),87%,79 patients,AL_PN-6
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaxxination,87%,86 patients,AL_PN-7
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,Empty,0 patients,AL_SCIP-CARD-2
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAxETTE,AL,35555,FAYExxE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,Empty,0 patients,AL_SCIP-INF-1
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,Empty,0 patients,AL_SCIP-INF-2
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),Empty,0 patients,AL_SCIP-INF-3
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,Empty,0 patients,AL_SCIP-INF-4
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream C not a razor),100%,7 patients,AL_SCIP-INF-6
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,3 patients,AL_SCIP-VTE-1
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,Empty,Empty,FAYETTE,AL,35555,FAYETTE,2059325966,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,3 patients,AL_SCIP-VTE-2
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,AcutexCarexHospitals,Proprietary,Yes,Children s Asthma Care,CAC-1,ChildrenxWhoxReceivedxRelieverxMedicationxWhilexHospitalizedxforxAsthma,100%,4 patients,AL_CAC-1
10046,RIVxRVIxW RxGIONAL MxDICAL CxNTxR,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Children s Asthma Care,CAC-2,Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma,100%,4 patients,AL_CAC-2
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Children s Asthma Care,CAC-3,Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma,100%,4 patients,AL_CAC-3
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,100%,126 patxents,AL_AMI-1
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,100%,145 patients,AL_AMI-2
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,25 patients,AL_AMI-3
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,100%,68 patients,AL_AMI-4
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,100%,125 patients,AL_AMI-5
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,88%,8 patients,AL_AMI-7A
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,100%,16 patients,AL_AMI-8A
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,100%,268 patients,AL_HF-1
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,100%,350 patients,AL_HF-2
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),100%,90 patients,AL_HF-3
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUxH xHIRD SxREEx,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Hearx Failure Paxienxs Given Smoking Cessaxion Advice/Counseling,100%,85 patients,AL_HF-4
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,x565435x00,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,99%,239 patients,AL_PN-2
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWxH,2565435200,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,97%,196 patients,AL_PN-3B
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,100%,109 patients,AL_PN-4
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yex,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,87%,261 patients,AL_PN-5C
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),76%,212 patients,ALxPN-6
10046,xIVExVIEW xEGIONAL MEDICAL CENTEx,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yxs,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,99%,178 patients,AL_PN-7
10046,RIVERVIEW RExIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,Ax,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,95%,107 patients,AL_SCIP-CARD-2
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,3590x,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95%,402 patients,AL_SCIP-INF-1
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,95%,404 patients,AL_SCIP-INF-2
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),79%,352 patients,AL_SCIP-INF-3
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,Empty,Empty,GADSDEN,AL,35901,ETOWAH,2565435200,Acuxe Care Hospixals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,76%,114 patients,AL_SCIP-INF-4
