aa	AA-1007-TPA-MIA	December 12, 2011               01:55 PM    	December 12, 2011               01:55 PM    	 F77	December 12, 2011               03:00 PM    	December 12, 2011               02:58 PM    	 D19    
wunderground	UA-1075-IAH-SLC	2011-12-12 09:30AM CST	2011-12-12 09:44AM CST		2011-12-12 11:15AM MST	2011-12-12 11:29AM MST	
flights	UA-1075-IAH-SLC	09:30 AM  Mon 12-Dec-2011	09:28 AM  Mon 12-Dec-2011	39	11:56 AM  Mon 12-Dec-2011	11:38 AM  Mon 12-Dec-2011	B5
businesstravellogue	UA-1075-IAH-SLC	09:30 AM  Mon 12-Dec-2011	09:28 AM  Mon 12-Dec-2011	39	11:56 AM  Mon 12-Dec-2011	11:38 AM  Mon 12-Dec-2011	B5
flylouisville	UA-1075-IAH-SLC	09:30 AM  Mon 12-Dec-2011	09:28 AM  Mon 12-Dec-2011	39	11:56 AM  Mon 12-Dec-2011	11:38 AM  Mon 12-Dec-2011	B5
flightstats	UA-1075-IAH-SLC	2011-12-12 9:30 AM	2011-12-12 9:28 AM		2011-12-12 11:56 AM	2011-12-12 11:38 AM	
quicktrip	UA-1075-IAH-SLC	2011-12-12 9:30 AM	2011-12-12 9:28 AM		2011-12-12 11:56 AM	2011-12-12 11:38 AM	
world-flight-tracker	UA-1075-IAH-SLC	2011-12-12 9:30 AM	2011-12-12 9:28 AM		2011-12-12 11:56 AM	2011-12-12 11:38 AM	
flightview	UA-1075-IAH-SLC	9:30 AM, Dec 12	9:41 AM, Dec 12	Term C - C39	11:56 AM, Dec 12	11:38 AM, Dec 12	Term 1 - B5
panynj	UA-1075-IAH-SLC	9:30 AM, Dec 12	9:41 AM, Dec 12	Term C - C39	11:56 AM, Dec 12	11:38 AM, Dec 12	Term 1 - B5
gofox	UA-1075-IAH-SLC	9:30 AM, Dec 12	9:41 AM, Dec 12		11:56 AM, Dec 12	11:38 AM, Dec 12	
foxbusiness	UA-1075-IAH-SLC	9:30 AM, Dec 12	9:41 AM, Dec 12	Term C - C39	11:56 AM, Dec 12	11:38 AM, Dec 12	Term 1 - B5
allegiantair	UA-1075-IAH-SLC	9:30 AM, Dec 12	9:41 AM, Dec 12	Term C - C39	11:56 AM, Dec 12	11:38 AM, Dec 12	Term 1 - B5
boston	UA-1075-IAH-SLC	9:30 AM, Dec 12	9:41 AM, Dec 12		11:56 AM, Dec 12	11:35 AM, Dec 12	
orbitz	UA-1075-IAH-SLC	9:30aDec 12	9:28aDec 12	 39	11:56aDec 12	11:38aDec 12	 B5
weather	UA-1075-IAH-SLC	2011-12-12 09:30 AM			2011-12-12 11:56 AM		
ifly	UA-1075-IAH-SLC	2011-12-12 9:30 AM	2011-12-12 9:28 AM		2011-12-12 11:56 AM	2011-12-12 11:38 AM	
usatoday	UA-1075-IAH-SLC	2011-12-12 09:30 AM			2011-12-12 11:56 AM		
mytripandmore	UA-1075-IAH-SLC	9:30aDec 12	9:28aDec 12	 39	11:56aDec 12	11:38aDec 12	 B5
ua	UA-1712-IAH-SFO	Mon, Dec 12 8:55 PM	Mon, Dec 12 9:03 PM            Delayed	E3	Mon, Dec 12 11:07 PM	Mon, Dec 12 11:07 PM	90
flightexplorer	UA-1712-IAH-SFO		12/12/2011 9:17PM CST			12/12/2011 11:01PM PST	
airtravelcenter	UA-1712-IAH-SFO	12/12/11 8:55 PM (-06:00)			12/12/11 11:07 PM (-08:00)		
myrateplan	UA-1712-IAH-SFO	12/12/11 8:55 PM (-06:00)			12/12/11 11:07 PM (-08:00)		
helloflight	UA-1712-IAH-SFO	12/12/11 8:55 PM (-06:00)			12/12/11 11:07 PM (-08:00)		
flytecomm	UA-1712-IAH-SFO	12/12/11 8:55 PM (-06:00)			12/12/11 11:07 PM (-08:00)		
flightaware	UA-1712-IAH-SFO	2011-12-12 08:55PM CST	2011-12-12 09:19PM CST	 E3 	2011-12-12 10:51PM PST	2011-12-12 11:06PM PST	 90 
wunderground	UA-1712-IAH-SFO	2011-12-12 08:55PM CST	2011-12-12 09:19PM CST	 E3 	2011-12-12 10:51PM PST	2011-12-12 11:06PM PST	 90 
flights	UA-1712-IAH-SFO		2011-12-12 09:03 PM	3		2011-12-12 11:07 PM	90
businesstravellogue	UA-1712-IAH-SFO		2011-12-12 09:03 PM	3		2011-12-12 11:07 PM	90
flylouisville	UA-1712-IAH-SFO		2011-12-12 09:03 PM	3		2011-12-12 11:07 PM	90
flightstats	UA-1712-IAH-SFO	2011-12-12 8:55 PM	2011-12-12 9:03 PM		2011-12-12 11:07 PM	2011-12-12 11:05 PM (Estimated)	
quicktrip	UA-1712-IAH-SFO	2011-12-12 8:55 PM	2011-12-12 9:03 PM		2011-12-12 11:07 PM	2011-12-12 11:05 PM (Estimated)	
flightview	UA-1712-IAH-SFO		9:19 PMDec 12			11:19 PMDec 12	
panynj	UA-1712-IAH-SFO		9:19 PMDec 12			11:19 PMDec 12	
gofox	UA-1712-IAH-SFO		9:19 PMDec 12			11:19 PMDec 12	
foxbusiness	UA-1712-IAH-SFO		9:19 PMDec 12			11:19 PMDec 12	
allegiantair	UA-1712-IAH-SFO		9:19 PMDec 12			11:19 PMDec 12	
boston	UA-1712-IAH-SFO		9:19 PMDec 12			11:19 PMDec 12	
orbitz	UA-1712-IAH-SFO	8:55pDec 12	9:03pDec 12	 E3	11:03pDec 12		 90
sfo	UA-1712-IAH-SFO				2011-12-12 11:07 PM		90
usatoday	UA-1712-IAH-SFO		9:19 PMDec 12			11:19 PMDec 12	
flightarrival	UA-1712-IAH-SFO		9:19 PMDec 12			11:19 PMDec 12	
ua	UA-2451-CLT-BWI	Mon, Dec 12 2:55 PM	Mon, Dec 12 9:57 AM	C4	Mon, Dec 12 4:19 PM	Mon, Dec 12 6:26 PM	D24
airtravelcenter	UA-2451-CLT-BWI		12/12/11 3:18 PM (-05:00)			12/12/11 6:15 PM (-05:00)	
myrateplan	UA-2451-CLT-BWI		12/12/11 3:18 PM (-05:00)			12/12/11 6:15 PM (-05:00)	
helloflight	UA-2451-CLT-BWI		12/12/11 3:18 PM (-05:00)			12/12/11 6:15 PM (-05:00)	
flytecomm	UA-2451-CLT-BWI		12/12/11 3:18 PM (-05:00)			12/12/11 6:15 PM (-05:00)	
flightaware	UA-2451-CLT-BWI	2011-12-12 02:55PM EST	2011-12-12 05:24PM EST		2011-12-12 03:49PM EST	2011-12-12 06:19PM EST	
wunderground	UA-2451-CLT-BWI	2011-12-12 02:55PM EST	2011-12-12 05:24PM EST		2011-12-12 03:49PM EST	2011-12-12 06:19PM EST	
flights	UA-2451-CLT-BWI	02:55 PM  Mon 12-Dec-2011	05:14 PM  Mon 12-Dec-2011	C4	04:19 PM  Mon 12-Dec-2011	06:26 PM  Mon 12-Dec-2011	D24
businesstravellogue	UA-2451-CLT-BWI	02:55 PM  Mon 12-Dec-2011	05:14 PM  Mon 12-Dec-2011	C4	04:19 PM  Mon 12-Dec-2011	06:26 PM  Mon 12-Dec-2011	D24
flylouisville	UA-2451-CLT-BWI	02:55 PM  Mon 12-Dec-2011	05:14 PM  Mon 12-Dec-2011	C4	04:19 PM  Mon 12-Dec-2011	06:26 PM  Mon 12-Dec-2011	D24
flightstats	UA-2451-CLT-BWI	2011-12-12 2:55 PM	2011-12-12 5:14 PM		2011-12-12 4:19 PM	2011-12-12 6:26 PM	
quicktrip	UA-2451-CLT-BWI	2011-12-12 2:55 PM	2011-12-12 5:14 PM		2011-12-12 4:19 PM	2011-12-12 6:26 PM	
world-flight-tracker	UA-2451-CLT-BWI	2011-12-12 2:55 PM	2011-12-12 5:14 PM		2011-12-12 4:19 PM	2011-12-12 6:26 PM	
orbitz	UA-2451-CLT-BWI	2:55pDec 12	5:14pDec 12	 -	4:19pDec 12	6:26pDec 12	 -
weather	UA-2451-CLT-BWI	2011-12-12 02:55 PM			2011-12-12 04:19 PM		
usatoday	UA-2451-CLT-BWI	2011-12-12 2:55 PM	2011-12-12 5:14 PM		2011-12-12 4:19 PM	2011-12-12 6:26 PM	
mytripandmore	UA-2451-CLT-BWI	2:55pDec 12	5:14pDec 12	 -	4:19pDec 12	6:26pDec 12	 -
flightarrival	UA-2451-CLT-BWI	2011-12-12 02:55 PM			2011-12-12 04:19 PM		
aa	AA-2374-DFW-ORD	December 12, 2011               08:15 PM    	December 12, 2011               08:13 PM    	 A21	December 12, 2011               10:20 PM    	December 12, 2011               10:14 PM    	 K5    
flightexplorer	AA-2374-DFW-ORD		12/12/2011 8:24PM CST			12/12/2011 10:08PM CST	
airtravelcenter	AA-2374-DFW-ORD		12/12/11 8:22 PM (-06:00)			12/12/11 10:08 PM (-06:00)	
myrateplan	AA-2374-DFW-ORD		12/12/11 8:22 PM (-06:00)			12/12/11 10:08 PM (-06:00)	
helloflight	AA-2374-DFW-ORD		12/12/11 8:22 PM (-06:00)			12/12/11 10:08 PM (-06:00)	
flytecomm	AA-2374-DFW-ORD		12/12/11 8:22 PM (-06:00)			12/12/11 10:08 PM (-06:00)	
flightaware	AA-2374-DFW-ORD	2011-12-12 08:15PM CST	2011-12-12 08:24PM CST	 A21 	2011-12-12 10:10PM CST	2011-12-12 10:06PM CST	 K5 
wunderground	AA-2374-DFW-ORD	2011-12-12 08:15PM CST	2011-12-12 08:24PM CST	 A21 	2011-12-12 10:10PM CST	2011-12-12 10:06PM CST	 K5 
flights	AA-2374-DFW-ORD	08:15 PM  Mon 12-Dec-2011	08:13 PM  Mon 12-Dec-2011	A21	10:20 PM  Mon 12-Dec-2011	10:14 PM  Mon 12-Dec-2011	K5
businesstravellogue	AA-2374-DFW-ORD	08:15 PM  Mon 12-Dec-2011	08:13 PM  Mon 12-Dec-2011	A21	10:20 PM  Mon 12-Dec-2011	10:14 PM  Mon 12-Dec-2011	K5
flylouisville	AA-2374-DFW-ORD	08:15 PM  Mon 12-Dec-2011	08:13 PM  Mon 12-Dec-2011	A21	10:20 PM  Mon 12-Dec-2011	10:14 PM  Mon 12-Dec-2011	K5
flightstats	AA-2374-DFW-ORD	2011-12-12 8:15 PM	2011-12-12 8:13 PM		2011-12-12 10:20 PM	2011-12-12 10:14 PM	
quicktrip	AA-2374-DFW-ORD	2011-12-12 8:15 PM	2011-12-12 8:13 PM		2011-12-12 10:20 PM	2011-12-12 10:14 PM	
world-flight-tracker	AA-2374-DFW-ORD	2011-12-12 8:15 PM	2011-12-12 8:13 PM		2011-12-12 10:20 PM	2011-12-12 10:14 PM	
flightview	AA-2374-DFW-ORD	8:15 PM, Dec 12	8:23 PM, Dec 12	A21	10:20 PM, Dec 12	10:07 PM, Dec 12	K5
panynj	AA-2374-DFW-ORD	8:15 PM, Dec 12	8:23 PM, Dec 12	A21	10:20 PM, Dec 12	10:07 PM, Dec 12	K5
gofox	AA-2374-DFW-ORD	8:15 PM, Dec 12	8:23 PM, Dec 12		10:20 PM, Dec 12	10:07 PM, Dec 12	
foxbusiness	AA-2374-DFW-ORD	8:15 PM, Dec 12	8:23 PM, Dec 12	A21	10:20 PM, Dec 12	10:07 PM, Dec 12	K5
allegiantair	AA-2374-DFW-ORD	8:15 PM, Dec 12	8:23 PM, Dec 12	A21	10:20 PM, Dec 12	10:07 PM, Dec 12	K5
boston	AA-2374-DFW-ORD	8:15 PM, Dec 12	8:23 PM, Dec 12		10:20 PM, Dec 12	10:07 PM, Dec 12	
orbitz	AA-2374-DFW-ORD	8:15pDec 12	8:13pDec 12	 A21	10:20pDec 12	10:14pDec 12	 K5
weather	AA-2374-DFW-ORD	2011-12-12 08:15 PM			2011-12-12 10:20 PM		
dfw	AA-2374-DFW-ORD	2011-12-12 8:15 pm		A21			
ord	AA-2374-DFW-ORD	2011-12-12 8:15 PM		A21	2011-12-12 10:20 PM		K5
usatoday	AA-2374-DFW-ORD	8:15 PM, Dec 12	8:23 PM, Dec 12		10:20 PM, Dec 12	10:07 PM, Dec 12	
flightwise	AA-2374-DFW-ORD	2011-12-12 08:15PM CST	2011-12-12 08:24PM CST	 A21 	2011-12-12 10:10PM CST	2011-12-12 10:06PM CST	 K5 
flightarrival	AA-2374-DFW-ORD	2011-12-12 08:15 PM			2011-12-12 10:20 PM		
ua	UA-6449-ORD-SLC	Mon, Dec 12 5:56 PM	Mon, Dec 12 5:52 PM            On Time	F5	Mon, Dec 12 8:25 PM	Mon, Dec 12 8:13 PM	B1
airtravelcenter	UA-6449-ORD-SLC	12/12/11 5:56 PM (-06:00)			12/12/11 8:25 PM (-07:00)		
myrateplan	UA-6449-ORD-SLC	12/12/11 5:56 PM (-06:00)			12/12/11 8:25 PM (-07:00)		
helloflight	UA-6449-ORD-SLC	12/12/11 5:56 PM (-06:00)			12/12/11 8:25 PM (-07:00)		
flytecomm	UA-6449-ORD-SLC	12/12/11 5:56 PM (-06:00)			12/12/11 8:25 PM (-07:00)		
flightaware	UA-6449-ORD-SLC	2011-12-12 05:56PM CST	2011-12-12 06:05PM CST	 F5 	2011-12-12 08:27PM MST	2011-12-12 08:13PM MST	 B1 
wunderground	UA-6449-ORD-SLC	2011-12-12 05:56PM CST	2011-12-12 06:05PM CST	 F5 	2011-12-12 08:27PM MST	2011-12-12 08:13PM MST	 B1 
flights	UA-6449-ORD-SLC		2011-12-12 05:52 PM	F5		2011-12-12 08:13 PM	B1
businesstravellogue	UA-6449-ORD-SLC		2011-12-12 05:52 PM	F5		2011-12-12 08:13 PM	B1
flylouisville	UA-6449-ORD-SLC		2011-12-12 05:52 PM	F5		2011-12-12 08:13 PM	B1
flightstats	UA-6449-ORD-SLC	2011-12-12 5:56 PM	2011-12-12 5:52 PM		2011-12-12 8:25 PM	2011-12-12 8:13 PM	
quicktrip	UA-6449-ORD-SLC	2011-12-12 5:56 PM	2011-12-12 5:52 PM		2011-12-12 8:25 PM	2011-12-12 8:13 PM	
flightview	UA-6449-ORD-SLC		6:05 PMDec 12			8:13 PMDec 12	
panynj	UA-6449-ORD-SLC		6:05 PMDec 12			8:13 PMDec 12	
gofox	UA-6449-ORD-SLC		6:05 PMDec 12			8:13 PMDec 12	
foxbusiness	UA-6449-ORD-SLC		6:05 PMDec 12			8:13 PMDec 12	
allegiantair	UA-6449-ORD-SLC		6:05 PMDec 12			8:13 PMDec 12	
boston	UA-6449-ORD-SLC		6:05 PMDec 12			8:12 PMDec 12	
orbitz	UA-6449-ORD-SLC	5:56pDec 12	5:52pDec 12	 F5	8:25pDec 12	8:13pDec 12	 B1
ord	UA-6449-ORD-SLC	2011-12-12 5:56 PM		F5	2011-12-12 8:25 PM		B1
ifly	UA-6449-ORD-SLC	2011-12-12 5:56 PM	2011-12-12 5:52 PM		2011-12-12 8:25 PM	2011-12-12 8:13 PM	
usatoday	UA-6449-ORD-SLC	2011-12-12 5:56 PM	2011-12-12 5:52 PM		2011-12-12 8:25 PM	2011-12-12 8:13 PM	
mytripandmore	UA-6449-ORD-SLC	5:56pDec 12	5:52pDec 12	 F5	8:25pDec 12	8:13pDec 12	 B1
aa	AA-3773-DEN-ORD	December 12, 2011               06:40 PM    	December 12, 2011               06:35 PM    	 A49	December 12, 2011               10:05 PM    	December 12, 2011               09:32 PM    	 G13    
airtravelcenter	AA-3773-DEN-ORD		12/12/11 6:49 PM (-07:00)			12/12/11 9:29 PM (-06:00)	
myrateplan	AA-3773-DEN-ORD		12/12/11 6:49 PM (-07:00)			12/12/11 9:29 PM (-06:00)	
helloflight	AA-3773-DEN-ORD		12/12/11 6:49 PM (-07:00)			12/12/11 9:29 PM (-06:00)	
flytecomm	AA-3773-DEN-ORD		12/12/11 6:49 PM (-07:00)			12/12/11 9:29 PM (-06:00)	
flightaware	AA-3773-DEN-ORD	2011-12-12 06:40PM MST	2011-12-12 06:48PM MST	 A49 	2011-12-12 09:39PM CST	2011-12-12 09:27PM CST	 G13 
wunderground	AA-3773-DEN-ORD	2011-12-12 06:40PM MST	2011-12-12 06:48PM MST	 A49 	2011-12-12 09:39PM CST	2011-12-12 09:27PM CST	 G13 
flights	AA-3773-DEN-ORD	06:40 PM  Mon 12-Dec-2011	06:35 PM  Mon 12-Dec-2011	A49	10:05 PM  Mon 12-Dec-2011	09:32 PM  Mon 12-Dec-2011	G13
businesstravellogue	AA-3773-DEN-ORD	06:40 PM  Mon 12-Dec-2011	06:35 PM  Mon 12-Dec-2011	A49	10:05 PM  Mon 12-Dec-2011	09:32 PM  Mon 12-Dec-2011	G13
flylouisville	AA-3773-DEN-ORD	06:40 PM  Mon 12-Dec-2011	06:35 PM  Mon 12-Dec-2011	A49	10:05 PM  Mon 12-Dec-2011	09:32 PM  Mon 12-Dec-2011	G13
flightstats	AA-3773-DEN-ORD	2011-12-12 6:40 PM	2011-12-12 6:35 PM		2011-12-12 10:05 PM	2011-12-12 9:32 PM	
quicktrip	AA-3773-DEN-ORD	2011-12-12 6:40 PM	2011-12-12 6:35 PM		2011-12-12 10:05 PM	2011-12-12 9:32 PM	
world-flight-tracker	AA-3773-DEN-ORD	2011-12-12 6:40 PM	2011-12-12 6:35 PM		2011-12-12 10:05 PM	2011-12-12 9:32 PM	
flightview	AA-3773-DEN-ORD	6:40 PM, Dec 12	6:49 PM, Dec 12	A49	10:05 PM, Dec 12	9:32 PM, Dec 12	G13
panynj	AA-3773-DEN-ORD	6:40 PM, Dec 12	6:49 PM, Dec 12	A49	10:05 PM, Dec 12	9:32 PM, Dec 12	G13
gofox	AA-3773-DEN-ORD	6:40 PM, Dec 12	6:49 PM, Dec 12		10:05 PM, Dec 12	9:32 PM, Dec 12	
foxbusiness	AA-3773-DEN-ORD	6:40 PM, Dec 12	6:49 PM, Dec 12	A49	10:05 PM, Dec 12	9:32 PM, Dec 12	G13
allegiantair	AA-3773-DEN-ORD	6:40 PM, Dec 12	6:49 PM, Dec 12	A49	10:05 PM, Dec 12	9:32 PM, Dec 12	G13
boston	AA-3773-DEN-ORD	6:40 PM, Dec 12	6:49 PM, Dec 12		10:05 PM, Dec 12	9:32 PM, Dec 12	
orbitz	AA-3773-DEN-ORD	6:40pDec 12	6:35pDec 12	 A49	10:05pDec 12	9:32pDec 12	 G13
weather	AA-3773-DEN-ORD	2011-12-12 06:40 PM			2011-12-12 10:05 PM		
den	AA-3773-DEN-ORD	2011-12-12 6:40 PM		A49			
ord	AA-3773-DEN-ORD	2011-12-12 6:40 PM		A49	2011-12-12 10:05 PM		G13
flightarrival	AA-3773-DEN-ORD	6:40 PM, Dec 12	6:49 PM, Dec 12		10:05 PM, Dec 12	9:32 PM, Dec 12	
aa	AA-1147-DFW-PHX	December 12, 2011               05:15 PM    	December 12, 2011               05:15 PM    	 D20	December 12, 2011               06:50 PM    	December 12, 2011               06:57 PM    	 6    
flightexplorer	AA-1147-DFW-PHX		12/12/2011 5:27PM CST			12/12/2011 6:43PM MST	
airtravelcenter	AA-1147-DFW-PHX		12/12/11 5:27 PM (-06:00)			12/12/11 6:43 PM (-07:00)	
myrateplan	AA-1147-DFW-PHX		12/12/11 5:27 PM (-06:00)			12/12/11 6:43 PM (-07:00)	
helloflight	AA-1147-DFW-PHX		12/12/11 5:27 PM (-06:00)			12/12/11 6:43 PM (-07:00)	
flytecomm	AA-1147-DFW-PHX		12/12/11 5:27 PM (-06:00)			12/12/11 6:43 PM (-07:00)	
flightaware	AA-1147-DFW-PHX	2011-12-12 05:15PM CST	2011-12-12 05:27PM CST	 D20 	2011-12-12 06:41PM MST	2011-12-12 06:52PM MST	 6 
wunderground	AA-1147-DFW-PHX	2011-12-12 05:15PM CST	2011-12-12 05:27PM CST	 D20 	2011-12-12 06:41PM MST	2011-12-12 06:52PM MST	 6 
flights	AA-1147-DFW-PHX	05:15 PM  Mon 12-Dec-2011	05:15 PM  Mon 12-Dec-2011	D20	06:50 PM  Mon 12-Dec-2011	06:57 PM  Mon 12-Dec-2011	6
businesstravellogue	AA-1147-DFW-PHX	05:15 PM  Mon 12-Dec-2011	05:15 PM  Mon 12-Dec-2011	D20	06:50 PM  Mon 12-Dec-2011	06:57 PM  Mon 12-Dec-2011	6
flylouisville	AA-1147-DFW-PHX	05:15 PM  Mon 12-Dec-2011	05:15 PM  Mon 12-Dec-2011	D20	06:50 PM  Mon 12-Dec-2011	06:57 PM  Mon 12-Dec-2011	6
flightstats	AA-1147-DFW-PHX	2011-12-12 5:15 PM	2011-12-12 5:15 PM		2011-12-12 6:50 PM	2011-12-12 6:57 PM	
quicktrip	AA-1147-DFW-PHX	2011-12-12 5:15 PM	2011-12-12 5:15 PM		2011-12-12 6:50 PM	2011-12-12 6:57 PM	
world-flight-tracker	AA-1147-DFW-PHX	2011-12-12 5:15 PM	2011-12-12 5:15 PM		2011-12-12 6:50 PM	2011-12-12 6:57 PM	
flightview	AA-1147-DFW-PHX	5:15 PM, Dec 12	5:27 PM, Dec 12	D20	6:50 PM, Dec 12	6:51 PM, Dec 12	Terminal 3
panynj	AA-1147-DFW-PHX	5:15 PM, Dec 12	5:27 PM, Dec 12	D20	6:50 PM, Dec 12	6:51 PM, Dec 12	Terminal 3
gofox	AA-1147-DFW-PHX	5:15 PM, Dec 12	5:27 PM, Dec 12		6:50 PM, Dec 12	6:51 PM, Dec 12	
foxbusiness	AA-1147-DFW-PHX	5:15 PM, Dec 12	5:27 PM, Dec 12	D20	6:50 PM, Dec 12	6:51 PM, Dec 12	Terminal 3
allegiantair	AA-1147-DFW-PHX	5:15 PM, Dec 12	5:27 PM, Dec 12	D20	6:50 PM, Dec 12	6:51 PM, Dec 12	Terminal 3
boston	AA-1147-DFW-PHX	5:15 PM, Dec 12	5:27 PM, Dec 12		6:50 PM, Dec 12	6:51 PM, Dec 12	
orbitz	AA-1147-DFW-PHX	5:15pDec 12	5:15pDec 12	 D20	6:50pDec 12	6:57pDec 12	 6
weather	AA-1147-DFW-PHX	2011-12-12 05:15 PM			2011-12-12 06:50 PM		
dfw	AA-1147-DFW-PHX	2011-12-12 5:15 pm		D20			
usatoday	AA-1147-DFW-PHX	2011-12-12 5:15 PM	2011-12-12 5:15 PM		2011-12-12 6:50 PM	2011-12-12 6:57 PM	
flightwise	AA-1147-DFW-PHX	2011-12-12 05:15PM CST	2011-12-12 05:27PM CST	 D20 	2011-12-12 06:41PM MST	2011-12-12 06:52PM MST	 6 
flightarrival	AA-1147-DFW-PHX	5:15 PM, Dec 12	5:27 PM, Dec 12		6:50 PM, Dec 12	6:51 PM, Dec 12	
ua	UA-552-DEN-IAH	Mon, Dec 12 10:04 AM	Mon, Dec 12 10:11 AM            Delayed	B31	Mon, Dec 12 1:19 PM	Mon, Dec 12 1:21 PM	--
flightexplorer	UA-552-DEN-IAH		12/12/2011 10:20AM MST			12/12/2011 1:13PM CST	
airtravelcenter	UA-552-DEN-IAH		12/12/11 10:22 AM (-07:00)			12/12/11 1:13 PM (-06:00)	
myrateplan	UA-552-DEN-IAH		12/12/11 10:22 AM (-07:00)			12/12/11 1:13 PM (-06:00)	
helloflight	UA-552-DEN-IAH		12/12/11 10:22 AM (-07:00)			12/12/11 1:13 PM (-06:00)	
flytecomm	UA-552-DEN-IAH		12/12/11 10:22 AM (-07:00)			12/12/11 1:13 PM (-06:00)	
flights	UA-552-DEN-IAH		2011-12-12 10:11 AM	B31		2011-12-12 01:21 PM	
businesstravellogue	UA-552-DEN-IAH		2011-12-12 10:11 AM	B31		2011-12-12 01:21 PM	
flylouisville	UA-552-DEN-IAH		2011-12-12 10:11 AM	B31		2011-12-12 01:21 PM	
flightview	UA-552-DEN-IAH		10:22 AMDec 12			1:21 PMDec 12	
panynj	UA-552-DEN-IAH		10:22 AMDec 12			1:21 PMDec 12	
gofox	UA-552-DEN-IAH		10:22 AMDec 12			1:21 PMDec 12	
foxbusiness	UA-552-DEN-IAH		10:22 AMDec 12			1:21 PMDec 12	
allegiantair	UA-552-DEN-IAH		10:22 AMDec 12			1:21 PMDec 12	
boston	UA-552-DEN-IAH		10:22 AMDec 12			1:11 PMDec 12	
orbitz	UA-552-DEN-IAH	10:14aDec 12	10:21aDec 12	 B31	1:19pDec 12	1:21pDec 12	 -
den	UA-552-DEN-IAH	2011-12-12 10:04 AM		B31			
usatoday	UA-552-DEN-IAH		10:22 AMDec 12			1:11 PMDec 12	
mytripandmore	UA-552-DEN-IAH	10:14aDec 12	10:21aDec 12	 B31	1:19pDec 12	1:21pDec 12	 -
flightarrival	UA-552-DEN-IAH		10:22 AMDec 12			1:11 PMDec 12	
ua	UA-858-PVG-SFO	Mon, Dec 12 1:45 PM	Mon, Dec 12 1:56 PM	71	Mon, Dec 12 8:27 AM	Mon, Dec 12 8:28 AM	92
airtravelcenter	UA-858-PVG-SFO		12/12/11 1:45 PM (+08:00)			12/12/11 8:19 AM (-08:00)	
myrateplan	UA-858-PVG-SFO		12/12/11 1:45 PM (+08:00)			12/12/11 8:19 AM (-08:00)	
helloflight	UA-858-PVG-SFO		12/12/11 1:45 PM (+08:00)			12/12/11 8:19 AM (-08:00)	
flytecomm	UA-858-PVG-SFO		12/12/11 1:45 PM (+08:00)			12/12/11 8:19 AM (-08:00)	
flights	UA-858-PVG-SFO		2011-12-12 01:56 PM	D71		2011-12-12 08:28 AM	G92
businesstravellogue	UA-858-PVG-SFO		2011-12-12 01:56 PM	D71		2011-12-12 08:28 AM	G92
flylouisville	UA-858-PVG-SFO		2011-12-12 01:56 PM	D71		2011-12-12 08:28 AM	G92
flightview	UA-858-PVG-SFO		1:45 PMDec 12			8:28 AMDec 12	
panynj	UA-858-PVG-SFO		1:45 PMDec 12			8:28 AMDec 12	
gofox	UA-858-PVG-SFO		1:45 PMDec 12			8:28 AMDec 12	
foxbusiness	UA-858-PVG-SFO		1:45 PMDec 12			8:28 AMDec 12	
allegiantair	UA-858-PVG-SFO		1:45 PMDec 12			8:28 AMDec 12	
boston	UA-858-PVG-SFO		12:45 AMDec 12			8:23 AMDec 12	
orbitz	UA-858-PVG-SFO	1:45pDec 12	1:56pDec 12	 71	8:27aDec 12	8:28aDec 12	 92
weather	UA-858-PVG-SFO	2011-12-12 01:45 PM			2011-12-12 08:27 AM		
flightarrival	UA-858-PVG-SFO	2011-12-12 01:45 PM			2011-12-12 08:27 AM		
ua	UA-3039-PHX-ATL	Mon, Dec 12 1:15 PM	Mon, Dec 12 1:15 PM            Delayed	A11	Mon, Dec 12 6:50 PM	Mon, Dec 12 7:01 PM	D25
airtravelcenter	UA-3039-PHX-ATL		12/12/11 2:00 PM (-07:00)			12/12/11 6:57 PM (-05:00)	
myrateplan	UA-3039-PHX-ATL		12/12/11 2:00 PM (-07:00)			12/12/11 6:57 PM (-05:00)	
helloflight	UA-3039-PHX-ATL		12/12/11 2:00 PM (-07:00)			12/12/11 6:57 PM (-05:00)	
flytecomm	UA-3039-PHX-ATL		12/12/11 2:00 PM (-07:00)			12/12/11 6:57 PM (-05:00)	
flightaware	UA-3039-PHX-ATL	2011-12-12 01:15PM MST	2011-12-12 02:01PM MST		2011-12-12 06:08PM EST	2011-12-12 06:54PM EST	
wunderground	UA-3039-PHX-ATL	2011-12-12 01:15PM MST	2011-12-12 02:01PM MST		2011-12-12 06:08PM EST	2011-12-12 06:54PM EST	
flights	UA-3039-PHX-ATL		2011-12-12 01:14 PM	A11		2011-12-12 07:01 PM	D25
businesstravellogue	UA-3039-PHX-ATL		2011-12-12 01:14 PM	A11		2011-12-12 07:01 PM	D25
flylouisville	UA-3039-PHX-ATL		2011-12-12 01:14 PM	A11		2011-12-12 07:01 PM	D25
flightstats	UA-3039-PHX-ATL	2011-12-12 1:15 PM	2011-12-12 1:14 PM		2011-12-12 6:50 PM	2011-12-12 7:01 PM	
quicktrip	UA-3039-PHX-ATL	2011-12-12 1:15 PM	2011-12-12 1:14 PM		2011-12-12 6:50 PM	2011-12-12 7:01 PM	
flightview	UA-3039-PHX-ATL		2:01 PMDec 12			7:00 PMDec 12	
