aa	AA-1007-TPA-MIA	December 9, 2011               01:55 PM    	December 9, 2011               01:57 PM    	 F78	December 9, 2011               03:00 PM    	December 9, 2011               02:57 PM    	 D47    
ua	UA-1712-IAH-SFO	Fri, Dec 9 8:55 PM	Fri, Dec 9 8:50 PM            On Time	C-40	Fri, Dec 9 11:07 PM	Fri, Dec 9 11:07 PM	88
flightexplorer	UA-1712-IAH-SFO		12/9/2011 9:08PM CST			12/9/2011 10:51PM PST	
airtravelcenter	UA-1712-IAH-SFO	12/9/11 8:55 PM (-06:00)			12/9/11 11:07 PM (-08:00)		
myrateplan	UA-1712-IAH-SFO	12/9/11 8:55 PM (-06:00)			12/9/11 11:07 PM (-08:00)		
helloflight	UA-1712-IAH-SFO	12/9/11 8:55 PM (-06:00)			12/9/11 11:07 PM (-08:00)		
flytecomm	UA-1712-IAH-SFO	12/9/11 8:55 PM (-06:00)			12/9/11 11:07 PM (-08:00)		
flightaware	UA-1712-IAH-SFO	2011-12-09 08:55PM CST	2011-12-09 09:09PM CST	 40 	2011-12-09 10:57PM PST	2011-12-09 10:52PM PST	 88 
wunderground	UA-1712-IAH-SFO	2011-12-09 08:55PM CST	2011-12-09 09:09PM CST	 40 	2011-12-09 10:57PM PST	2011-12-09 10:52PM PST	 88 
flights	UA-1712-IAH-SFO		2011-12-09 08:50 PM	40		2011-12-09 11:07 PM	88
businesstravellogue	UA-1712-IAH-SFO		2011-12-09 08:50 PM	40		2011-12-09 11:07 PM	88
flylouisville	UA-1712-IAH-SFO		2011-12-09 08:50 PM	40		2011-12-09 11:07 PM	88
flightstats	UA-1712-IAH-SFO	2011-12-09 8:55 PM	2011-12-09 8:50 PM		2011-12-09 11:07 PM	2011-12-09 11:03 PM (Estimated)	
quicktrip	UA-1712-IAH-SFO	2011-12-09 8:55 PM	2011-12-09 8:50 PM		2011-12-09 11:07 PM	2011-12-09 11:03 PM (Estimated)	
flightview	UA-1712-IAH-SFO		9:09 PMDec 09			10:57 PMDec 09	
panynj	UA-1712-IAH-SFO		9:09 PMDec 09			10:57 PMDec 09	
gofox	UA-1712-IAH-SFO		9:09 PMDec 09			10:57 PMDec 09	
foxbusiness	UA-1712-IAH-SFO		9:09 PMDec 09			10:57 PMDec 09	
allegiantair	UA-1712-IAH-SFO		9:09 PMDec 09			10:57 PMDec 09	
boston	UA-1712-IAH-SFO		9:09 PMDec 09			10:57 PMDec 09	
orbitz	UA-1712-IAH-SFO	8:55pDec 9	8:50pDec 9	 C-40	10:59pDec 9		 88
sfo	UA-1712-IAH-SFO				2011-12-09 11:07 PM		88
usatoday	UA-1712-IAH-SFO		9:09 PMDec 09			10:57 PMDec 09	
flightarrival	UA-1712-IAH-SFO		9:09 PMDec 09			10:57 PMDec 09	
ua	UA-2451-CLT-BWI	Fri, Dec 9 2:55 PM	Fri, Dec 9 2:55 PM	B9	Fri, Dec 9 4:19 PM	Fri, Dec 9 4:05 PM	D24
airtravelcenter	UA-2451-CLT-BWI		12/9/11 3:07 PM (-05:00)			12/9/11 3:55 PM (-05:00)	
myrateplan	UA-2451-CLT-BWI		12/9/11 3:07 PM (-05:00)			12/9/11 3:55 PM (-05:00)	
helloflight	UA-2451-CLT-BWI		12/9/11 3:07 PM (-05:00)			12/9/11 3:55 PM (-05:00)	
flytecomm	UA-2451-CLT-BWI		12/9/11 3:07 PM (-05:00)			12/9/11 3:55 PM (-05:00)	
flightaware	UA-2451-CLT-BWI	2011-12-09 02:55PM EST	2011-12-09 03:07PM EST		2011-12-09 04:02PM EST	2011-12-09 03:58PM EST	
wunderground	UA-2451-CLT-BWI	2011-12-09 02:55PM EST	2011-12-09 03:07PM EST		2011-12-09 04:02PM EST	2011-12-09 03:58PM EST	
flights	UA-2451-CLT-BWI	02:55 PM  Fri 09-Dec-2011	02:52 PM  Fri 09-Dec-2011	B9	04:19 PM  Fri 09-Dec-2011	04:05 PM  Fri 09-Dec-2011	D24
businesstravellogue	UA-2451-CLT-BWI	02:55 PM  Fri 09-Dec-2011	02:52 PM  Fri 09-Dec-2011	B9	04:19 PM  Fri 09-Dec-2011	04:05 PM  Fri 09-Dec-2011	D24
flylouisville	UA-2451-CLT-BWI	02:55 PM  Fri 09-Dec-2011	02:52 PM  Fri 09-Dec-2011	B9	04:19 PM  Fri 09-Dec-2011	04:05 PM  Fri 09-Dec-2011	D24
flightstats	UA-2451-CLT-BWI	2011-12-09 2:55 PM	2011-12-09 2:52 PM		2011-12-09 4:19 PM	2011-12-09 4:05 PM	
quicktrip	UA-2451-CLT-BWI	2011-12-09 2:55 PM	2011-12-09 2:52 PM		2011-12-09 4:19 PM	2011-12-09 4:05 PM	
world-flight-tracker	UA-2451-CLT-BWI	2011-12-09 2:55 PM	2011-12-09 2:52 PM		2011-12-09 4:19 PM	2011-12-09 4:05 PM	
flightview	UA-2451-CLT-BWI	2:55 PM, Dec 09	3:07 PM, Dec 09		4:19 PM, Dec 09	4:05 PM, Dec 09	
panynj	UA-2451-CLT-BWI	2:55 PM, Dec 09	3:07 PM, Dec 09		4:19 PM, Dec 09	4:05 PM, Dec 09	
gofox	UA-2451-CLT-BWI	2:55 PM, Dec 09	3:07 PM, Dec 09		4:19 PM, Dec 09	4:05 PM, Dec 09	
foxbusiness	UA-2451-CLT-BWI	2:55 PM, Dec 09	3:07 PM, Dec 09		4:19 PM, Dec 09	4:05 PM, Dec 09	
allegiantair	UA-2451-CLT-BWI	2:55 PM, Dec 09	3:07 PM, Dec 09		4:19 PM, Dec 09	4:05 PM, Dec 09	
boston	UA-2451-CLT-BWI	2:55 PM, Dec 09	3:07 PM, Dec 09		4:19 PM, Dec 09	3:59 PM, Dec 09	
travelocity	UA-2451-CLT-BWI	Dec 09 - 2:55pm	Dec 09 - Contact Airline	Not provided by airline	Dec 09 - 4:19pm	Dec 09 - Contact Airline	Not provided by airline
orbitz	UA-2451-CLT-BWI	2:55pDec 9	2:52pDec 9	 -	4:19pDec 9	4:05pDec 9	 -
weather	UA-2451-CLT-BWI	2011-12-09 02:55 PM			2011-12-09 04:19 PM		
usatoday	UA-2451-CLT-BWI	2011-12-09 02:55 PM			2011-12-09 04:19 PM		
flightarrival	UA-2451-CLT-BWI	2011-12-09 02:55 PM			2011-12-09 04:19 PM		
aa	AA-2374-DFW-ORD	December 9, 2011               08:15 PM    	December 9, 2011               08:15 PM    	 A20	December 9, 2011               10:20 PM    	December 9, 2011               10:25 PM    	 H17    
flightexplorer	AA-2374-DFW-ORD		12/9/2011 8:30PM CST			12/9/2011 10:22PM CST	
airtravelcenter	AA-2374-DFW-ORD		12/9/11 8:29 PM (-06:00)			12/9/11 10:22 PM (-06:00)	
myrateplan	AA-2374-DFW-ORD		12/9/11 8:29 PM (-06:00)			12/9/11 10:22 PM (-06:00)	
helloflight	AA-2374-DFW-ORD		12/9/11 8:29 PM (-06:00)			12/9/11 10:22 PM (-06:00)	
flytecomm	AA-2374-DFW-ORD		12/9/11 8:29 PM (-06:00)			12/9/11 10:22 PM (-06:00)	
flightaware	AA-2374-DFW-ORD	2011-12-09 08:15PM CST	2011-12-09 08:30PM CST	 A20 	2011-12-09 10:15PM CST	2011-12-09 10:20PM CST	 H17 
wunderground	AA-2374-DFW-ORD	2011-12-09 08:15PM CST	2011-12-09 08:30PM CST	 A20 	2011-12-09 10:15PM CST	2011-12-09 10:20PM CST	 H17 
flights	AA-2374-DFW-ORD	08:15 PM  Fri 09-Dec-2011	08:15 PM  Fri 09-Dec-2011	A20	10:20 PM  Fri 09-Dec-2011	10:25 PM  Fri 09-Dec-2011	H17
businesstravellogue	AA-2374-DFW-ORD	08:15 PM  Fri 09-Dec-2011	08:15 PM  Fri 09-Dec-2011	A20	10:20 PM  Fri 09-Dec-2011	10:25 PM  Fri 09-Dec-2011	H17
flylouisville	AA-2374-DFW-ORD	08:15 PM  Fri 09-Dec-2011	08:15 PM  Fri 09-Dec-2011	A20	10:20 PM  Fri 09-Dec-2011	10:25 PM  Fri 09-Dec-2011	H17
flightstats	AA-2374-DFW-ORD	2011-12-09 8:15 PM	2011-12-09 8:15 PM		2011-12-09 10:20 PM	2011-12-09 10:25 PM	
quicktrip	AA-2374-DFW-ORD	2011-12-09 8:15 PM	2011-12-09 8:15 PM		2011-12-09 10:20 PM	2011-12-09 10:25 PM	
world-flight-tracker	AA-2374-DFW-ORD	2011-12-09 8:15 PM	2011-12-09 8:15 PM		2011-12-09 10:20 PM	2011-12-09 10:25 PM	
flightview	AA-2374-DFW-ORD	8:15 PM, Dec 09	8:30 PM, Dec 09	A20	10:20 PM, Dec 09	10:25 PM, Dec 09	H17
panynj	AA-2374-DFW-ORD	8:15 PM, Dec 09	8:30 PM, Dec 09	A20	10:20 PM, Dec 09	10:25 PM, Dec 09	H17
gofox	AA-2374-DFW-ORD	8:15 PM, Dec 09	8:30 PM, Dec 09		10:20 PM, Dec 09	10:25 PM, Dec 09	
foxbusiness	AA-2374-DFW-ORD	8:15 PM, Dec 09	8:30 PM, Dec 09	A20	10:20 PM, Dec 09	10:25 PM, Dec 09	H17
allegiantair	AA-2374-DFW-ORD	8:15 PM, Dec 09	8:30 PM, Dec 09	A20	10:20 PM, Dec 09	10:25 PM, Dec 09	H17
boston	AA-2374-DFW-ORD	8:15 PM, Dec 09	8:30 PM, Dec 09		10:20 PM, Dec 09	10:25 PM, Dec 09	
travelocity	AA-2374-DFW-ORD	Dec 09 - 8:15pm	Dec 09 - 8:15pm	A20/A	Dec 09 - 10:20pm	Dec 09 - 10:25pm	H17/T3
orbitz	AA-2374-DFW-ORD	8:15pDec 9	8:15pDec 9	 A20	10:20pDec 9	10:25pDec 9	 H17
weather	AA-2374-DFW-ORD	2011-12-09 08:15 PM			2011-12-09 10:20 PM		
dfw	AA-2374-DFW-ORD	2011-12-09 8:15 pm		A20			
ord	AA-2374-DFW-ORD	2011-12-09 8:15 PM		A20	2011-12-09 10:20 PM		H17
ifly	AA-2374-DFW-ORD	2011-12-09 8:15 PM	2011-12-09 8:15 PM		2011-12-09 10:20 PM	2011-12-09 10:25 PM	
usatoday	AA-2374-DFW-ORD	2011-12-09 08:15 PM			2011-12-09 10:20 PM		
flightwise	AA-2374-DFW-ORD	2011-12-09 08:15PM CST	2011-12-09 08:30PM CST	 A20 	2011-12-09 10:15PM CST	2011-12-09 10:20PM CST	 H17 
ua	UA-6449-ORD-SLC	Fri, Dec 9 5:56 PM	Fri, Dec 9 7:03 PM            Delayed	F12B	Fri, Dec 9 8:25 PM	Fri, Dec 9 9:10 PM	B7
airtravelcenter	UA-6449-ORD-SLC	12/9/11 5:56 PM (-06:00)			12/9/11 8:25 PM (-07:00)		
myrateplan	UA-6449-ORD-SLC	12/9/11 5:56 PM (-06:00)			12/9/11 8:25 PM (-07:00)		
helloflight	UA-6449-ORD-SLC	12/9/11 5:56 PM (-06:00)			12/9/11 8:25 PM (-07:00)		
flytecomm	UA-6449-ORD-SLC	12/9/11 5:56 PM (-06:00)			12/9/11 8:25 PM (-07:00)		
flightaware	UA-6449-ORD-SLC	2011-12-09 05:56PM CST	2011-12-09 07:10PM CST	 F12B 	2011-12-09 08:10PM MST	2011-12-09 08:58PM MST	 B7 
wunderground	UA-6449-ORD-SLC	2011-12-09 05:56PM CST	2011-12-09 07:10PM CST	 F12B 	2011-12-09 08:10PM MST	2011-12-09 08:58PM MST	 B7 
flights	UA-6449-ORD-SLC		2011-12-09 07:03 PM	F12B		2011-12-09 09:10 PM	B7
businesstravellogue	UA-6449-ORD-SLC		2011-12-09 07:03 PM	F12B		2011-12-09 09:10 PM	B7
flylouisville	UA-6449-ORD-SLC		2011-12-09 07:03 PM	F12B		2011-12-09 09:10 PM	B7
flightstats	UA-6449-ORD-SLC	2011-12-09 5:56 PM	2011-12-09 7:03 PM		2011-12-09 8:25 PM	2011-12-09 9:10 PM	
quicktrip	UA-6449-ORD-SLC	2011-12-09 5:56 PM	2011-12-09 7:03 PM		2011-12-09 8:25 PM	2011-12-09 9:10 PM	
flightview	UA-6449-ORD-SLC		7:10 PMDec 09			9:10 PMDec 09	
panynj	UA-6449-ORD-SLC		7:10 PMDec 09			9:10 PMDec 09	
gofox	UA-6449-ORD-SLC		7:10 PMDec 09			9:10 PMDec 09	
foxbusiness	UA-6449-ORD-SLC		7:10 PMDec 09			9:10 PMDec 09	
allegiantair	UA-6449-ORD-SLC		7:10 PMDec 09			9:10 PMDec 09	
boston	UA-6449-ORD-SLC		7:10 PMDec 09			9:00 PMDec 09	
orbitz	UA-6449-ORD-SLC	5:56pDec 9	7:03pDec 9	 F12B	8:25pDec 9	9:10pDec 9	 B7
ord	UA-6449-ORD-SLC	2011-12-09 5:56 PM		F12B	2011-12-09 8:25 PM		B7
usatoday	UA-6449-ORD-SLC		7:10 PMDec 09			9:00 PMDec 09	
aa	AA-3773-DEN-ORD	December 9, 2011               06:40 PM    	December 9, 2011               06:33 PM    	 A49	December 9, 2011               10:05 PM    	December 9, 2011               09:56 PM    	 H1B    
flightexplorer	AA-3773-DEN-ORD		12/9/2011 6:53PM MST			12/9/2011 9:54PM CST	
airtravelcenter	AA-3773-DEN-ORD		12/9/11 6:53 PM (-07:00)			12/9/11 9:54 PM (-06:00)	
myrateplan	AA-3773-DEN-ORD		12/9/11 6:53 PM (-07:00)			12/9/11 9:54 PM (-06:00)	
helloflight	AA-3773-DEN-ORD		12/9/11 6:53 PM (-07:00)			12/9/11 9:54 PM (-06:00)	
flytecomm	AA-3773-DEN-ORD		12/9/11 6:53 PM (-07:00)			12/9/11 9:54 PM (-06:00)	
flightaware	AA-3773-DEN-ORD	2011-12-09 06:40PM MST	2011-12-09 06:53PM MST	 A49 	2011-12-09 09:53PM CST	2011-12-09 09:51PM CST	 H1B 
wunderground	AA-3773-DEN-ORD	2011-12-09 06:40PM MST	2011-12-09 06:53PM MST	 A49 	2011-12-09 09:53PM CST	2011-12-09 09:51PM CST	 H1B 
flights	AA-3773-DEN-ORD	06:40 PM  Fri 09-Dec-2011	06:33 PM  Fri 09-Dec-2011	A49	10:05 PM  Fri 09-Dec-2011	09:56 PM  Fri 09-Dec-2011	H1B
businesstravellogue	AA-3773-DEN-ORD	06:40 PM  Fri 09-Dec-2011	06:33 PM  Fri 09-Dec-2011	A49	10:05 PM  Fri 09-Dec-2011	09:56 PM  Fri 09-Dec-2011	H1B
flylouisville	AA-3773-DEN-ORD	06:40 PM  Fri 09-Dec-2011	06:33 PM  Fri 09-Dec-2011	A49	10:05 PM  Fri 09-Dec-2011	09:56 PM  Fri 09-Dec-2011	H1B
flightstats	AA-3773-DEN-ORD	2011-12-09 6:40 PM	2011-12-09 6:33 PM		2011-12-09 10:05 PM	2011-12-09 9:56 PM	
quicktrip	AA-3773-DEN-ORD	2011-12-09 6:40 PM	2011-12-09 6:33 PM		2011-12-09 10:05 PM	2011-12-09 9:56 PM	
world-flight-tracker	AA-3773-DEN-ORD	2011-12-09 6:40 PM	2011-12-09 6:33 PM		2011-12-09 10:05 PM	2011-12-09 9:56 PM	
flightview	AA-3773-DEN-ORD	6:40 PM, Dec 09	6:53 PM, Dec 09	A49	10:05 PM, Dec 09	9:56 PM, Dec 09	H1B
panynj	AA-3773-DEN-ORD	6:40 PM, Dec 09	6:53 PM, Dec 09	A49	10:05 PM, Dec 09	9:56 PM, Dec 09	H1B
gofox	AA-3773-DEN-ORD	6:40 PM, Dec 09	6:53 PM, Dec 09		10:05 PM, Dec 09	9:56 PM, Dec 09	
foxbusiness	AA-3773-DEN-ORD	6:40 PM, Dec 09	6:53 PM, Dec 09	A49	10:05 PM, Dec 09	9:56 PM, Dec 09	H1B
allegiantair	AA-3773-DEN-ORD	6:40 PM, Dec 09	6:53 PM, Dec 09	A49	10:05 PM, Dec 09	9:56 PM, Dec 09	H1B
boston	AA-3773-DEN-ORD	6:40 PM, Dec 09	6:53 PM, Dec 09		10:05 PM, Dec 09	9:56 PM, Dec 09	
travelocity	AA-3773-DEN-ORD	Dec 09 - 6:40pm	Dec 09 - 6:33pm	A49	Dec 09 - 10:05pm	Dec 09 - 9:56pm	H1B/T3
orbitz	AA-3773-DEN-ORD	6:40pDec 9	6:33pDec 9	 A49	10:05pDec 9	9:56pDec 9	 H1B
weather	AA-3773-DEN-ORD	2011-12-09 06:40 PM			2011-12-09 10:05 PM		
den	AA-3773-DEN-ORD	2011-12-09 6:40 PM		A49			
ord	AA-3773-DEN-ORD	2011-12-09 6:40 PM		A49	2011-12-09 10:05 PM		H1B
ifly	AA-3773-DEN-ORD	2011-12-09 6:40 PM	2011-12-09 6:33 PM		2011-12-09 10:05 PM	2011-12-09 9:56 PM	
usatoday	AA-3773-DEN-ORD	2011-12-09 6:40 PM	2011-12-09 6:33 PM		2011-12-09 10:05 PM	2011-12-09 9:56 PM	
mytripandmore	AA-3773-DEN-ORD	Dec 09 - 6:40pm	Dec 09 - 6:33pm	A49	Dec 09 - 10:05pm	Dec 09 - 9:56pm	H1B/T3
aa	AA-1147-DFW-PHX	December 9, 2011               05:15 PM    	December 9, 2011               05:14 PM    	 C29	December 9, 2011               06:50 PM    	December 9, 2011               06:43 PM    	 6    
flightexplorer	AA-1147-DFW-PHX		12/9/2011 5:28PM CST			12/9/2011 6:33PM MST	
airtravelcenter	AA-1147-DFW-PHX		12/9/11 5:26 PM (-06:00)			12/9/11 6:33 PM (-07:00)	
myrateplan	AA-1147-DFW-PHX		12/9/11 5:26 PM (-06:00)			12/9/11 6:33 PM (-07:00)	
helloflight	AA-1147-DFW-PHX		12/9/11 5:26 PM (-06:00)			12/9/11 6:33 PM (-07:00)	
flytecomm	AA-1147-DFW-PHX		12/9/11 5:26 PM (-06:00)			12/9/11 6:33 PM (-07:00)	
flightaware	AA-1147-DFW-PHX	2011-12-09 05:15PM CST	2011-12-09 05:28PM CST	 C29 	2011-12-09 06:37PM MST	2011-12-09 06:36PM MST	 6 
wunderground	AA-1147-DFW-PHX	2011-12-09 05:15PM CST	2011-12-09 05:28PM CST	 C29 	2011-12-09 06:37PM MST	2011-12-09 06:36PM MST	 6 
flights	AA-1147-DFW-PHX	05:15 PM  Fri 09-Dec-2011	05:14 PM  Fri 09-Dec-2011	C29	06:50 PM  Fri 09-Dec-2011	06:43 PM  Fri 09-Dec-2011	6
businesstravellogue	AA-1147-DFW-PHX	05:15 PM  Fri 09-Dec-2011	05:14 PM  Fri 09-Dec-2011	C29	06:50 PM  Fri 09-Dec-2011	06:43 PM  Fri 09-Dec-2011	6
flylouisville	AA-1147-DFW-PHX	05:15 PM  Fri 09-Dec-2011	05:14 PM  Fri 09-Dec-2011	C29	06:50 PM  Fri 09-Dec-2011	06:43 PM  Fri 09-Dec-2011	6
flightstats	AA-1147-DFW-PHX	2011-12-09 5:15 PM	2011-12-09 5:14 PM		2011-12-09 6:50 PM	2011-12-09 6:43 PM	
quicktrip	AA-1147-DFW-PHX	2011-12-09 5:15 PM	2011-12-09 5:14 PM		2011-12-09 6:50 PM	2011-12-09 6:43 PM	
world-flight-tracker	AA-1147-DFW-PHX	2011-12-09 5:15 PM	2011-12-09 5:14 PM		2011-12-09 6:50 PM	2011-12-09 6:43 PM	
flightview	AA-1147-DFW-PHX	5:15 PM, Dec 09	5:27 PM, Dec 09	C29	6:50 PM, Dec 09	6:42 PM, Dec 09	Terminal 3
panynj	AA-1147-DFW-PHX	5:15 PM, Dec 09	5:27 PM, Dec 09	C29	6:50 PM, Dec 09	6:42 PM, Dec 09	Terminal 3
gofox	AA-1147-DFW-PHX	5:15 PM, Dec 09	5:27 PM, Dec 09		6:50 PM, Dec 09	6:42 PM, Dec 09	
foxbusiness	AA-1147-DFW-PHX	5:15 PM, Dec 09	5:27 PM, Dec 09	C29	6:50 PM, Dec 09	6:42 PM, Dec 09	Terminal 3
allegiantair	AA-1147-DFW-PHX	5:15 PM, Dec 09	5:27 PM, Dec 09	C29	6:50 PM, Dec 09	6:42 PM, Dec 09	Terminal 3
boston	AA-1147-DFW-PHX	5:15 PM, Dec 09	5:27 PM, Dec 09		6:50 PM, Dec 09	6:42 PM, Dec 09	
travelocity	AA-1147-DFW-PHX	Dec 09 - 5:15pm	Dec 09 - 5:14pm	C29/C	Dec 09 - 6:50pm	Dec 09 - 6:43pm	6/3
orbitz	AA-1147-DFW-PHX	5:15pDec 9	5:14pDec 9	 C29	6:50pDec 9	6:43pDec 9	 6
weather	AA-1147-DFW-PHX	2011-12-09 05:15 PM			2011-12-09 06:50 PM		
dfw	AA-1147-DFW-PHX	2011-12-09 5:15 pm		C29			
usatoday	AA-1147-DFW-PHX	5:15 PM, Dec 09	5:27 PM, Dec 09		6:50 PM, Dec 09	6:42 PM, Dec 09	
mytripandmore	AA-1147-DFW-PHX	5:15pDec 9	5:14pDec 9	 C29	6:50pDec 9	6:43pDec 9	 6
ua	UA-552-DEN-IAH	Fri, Dec 9 10:04 AM	Fri, Dec 9 10:26 AM            Delayed	B28	Fri, Dec 9 1:19 PM	Fri, Dec 9 1:45 PM	C20
flightexplorer	UA-552-DEN-IAH		12/9/2011 10:51AM MST			12/9/2011 1:36PM CST	
airtravelcenter	UA-552-DEN-IAH		12/9/11 10:53 AM (-07:00)			12/9/11 1:36 PM (-06:00)	
myrateplan	UA-552-DEN-IAH		12/9/11 10:53 AM (-07:00)			12/9/11 1:36 PM (-06:00)	
helloflight	UA-552-DEN-IAH		12/9/11 10:53 AM (-07:00)			12/9/11 1:36 PM (-06:00)	
flytecomm	UA-552-DEN-IAH		12/9/11 10:53 AM (-07:00)			12/9/11 1:36 PM (-06:00)	
flights	UA-552-DEN-IAH		2011-12-09 10:26 AM	B28		2011-12-09 01:45 PM	20
businesstravellogue	UA-552-DEN-IAH		2011-12-09 10:26 AM	B28		2011-12-09 01:45 PM	20
flylouisville	UA-552-DEN-IAH		2011-12-09 10:26 AM	B28		2011-12-09 01:45 PM	20
flightview	UA-552-DEN-IAH		10:53 AMDec 09			1:45 PMDec 09	
panynj	UA-552-DEN-IAH		10:53 AMDec 09			1:45 PMDec 09	
gofox	UA-552-DEN-IAH		10:53 AMDec 09			1:45 PMDec 09	
foxbusiness	UA-552-DEN-IAH		10:53 AMDec 09			1:45 PMDec 09	
allegiantair	UA-552-DEN-IAH		10:53 AMDec 09			1:45 PMDec 09	
boston	UA-552-DEN-IAH		10:53 AMDec 09			1:41 PMDec 09	
orbitz	UA-552-DEN-IAH	10:04aDec 9	10:26aDec 9	 B28	1:19pDec 9	1:45pDec 9	 C20
ua	UA-858-PVG-SFO	Fri, Dec 9 1:45 PM	Fri, Dec 9 1:45 PM	75	Fri, Dec 9 8:27 AM	Fri, Dec 9 9:59 AM	96
airtravelcenter	UA-858-PVG-SFO		12/9/11 2:00 PM (+08:00)			12/9/11 9:51 AM (-08:00)	
myrateplan	UA-858-PVG-SFO		12/9/11 2:00 PM (+08:00)			12/9/11 9:51 AM (-08:00)	
helloflight	UA-858-PVG-SFO		12/9/11 2:00 PM (+08:00)			12/9/11 9:51 AM (-08:00)	
flytecomm	UA-858-PVG-SFO		12/9/11 2:00 PM (+08:00)			12/9/11 9:51 AM (-08:00)	
flights	UA-858-PVG-SFO		2011-12-09 01:45 PM	D75		2011-12-09 09:59 AM	G96
businesstravellogue	UA-858-PVG-SFO		2011-12-09 01:45 PM	D75		2011-12-09 09:59 AM	G96
flylouisville	UA-858-PVG-SFO		2011-12-09 01:45 PM	D75		2011-12-09 09:59 AM	G96
flightview	UA-858-PVG-SFO		1:45 PMDec 09			9:59 AMDec 09	
panynj	UA-858-PVG-SFO		1:45 PMDec 09			9:59 AMDec 09	
gofox	UA-858-PVG-SFO		1:45 PMDec 09			9:59 AMDec 09	
foxbusiness	UA-858-PVG-SFO		1:45 PMDec 09			9:59 AMDec 09	
allegiantair	UA-858-PVG-SFO		1:45 PMDec 09			9:59 AMDec 09	
boston	UA-858-PVG-SFO		12:45 AMDec 09			9:55 AMDec 09	
travelocity	UA-858-PVG-SFO	Dec 09 - Not Available	Dec 09 - 3:50pm	75	Dec 09 - Not Available	Dec 09 - 9:59am	96
orbitz	UA-858-PVG-SFO	1:45pDec 9	1:45pDec 9	 75	8:27aDec 9	9:59aDec 9	 96
weather	UA-858-PVG-SFO	2011-12-09 01:45 PM			2011-12-09 08:27 AM		
usatoday	UA-858-PVG-SFO		12:45 AMDec 09			9:55 AMDec 09	
flightarrival	UA-858-PVG-SFO	2011-12-09 01:45 PM			2011-12-09 08:27 AM		
ua	UA-3039-PHX-ATL	Fri, Dec 9 1:15 PM	Fri, Dec 9 1:15 PM            Delayed	A11	Fri, Dec 9 6:50 PM	Fri, Dec 9 6:39 PM	D25
airtravelcenter	UA-3039-PHX-ATL		12/9/11 1:28 PM (-07:00)			12/9/11 6:35 PM (-05:00)	
myrateplan	UA-3039-PHX-ATL		12/9/11 1:28 PM (-07:00)			12/9/11 6:35 PM (-05:00)	
helloflight	UA-3039-PHX-ATL		12/9/11 1:28 PM (-07:00)			12/9/11 6:35 PM (-05:00)	
flytecomm	UA-3039-PHX-ATL		12/9/11 1:28 PM (-07:00)			12/9/11 6:35 PM (-05:00)	
flightaware	UA-3039-PHX-ATL	2011-12-09 01:15PM MST	2011-12-09 01:29PM MST		2011-12-09 06:33PM EST	2011-12-09 06:30PM EST	
wunderground	UA-3039-PHX-ATL	2011-12-09 01:15PM MST	2011-12-09 01:29PM MST		2011-12-09 06:33PM EST	2011-12-09 06:30PM EST	
flights	UA-3039-PHX-ATL		2011-12-09 01:15 PM	A11		2011-12-09 06:39 PM	D25
businesstravellogue	UA-3039-PHX-ATL		2011-12-09 01:15 PM	A11		2011-12-09 06:39 PM	D25
flylouisville	UA-3039-PHX-ATL		2011-12-09 01:15 PM	A11		2011-12-09 06:39 PM	D25
flightstats	UA-3039-PHX-ATL	2011-12-09 1:15 PM	2011-12-09 1:15 PM		2011-12-09 6:50 PM	2011-12-09 6:39 PM	
quicktrip	UA-3039-PHX-ATL	2011-12-09 1:15 PM	2011-12-09 1:15 PM		2011-12-09 6:50 PM	2011-12-09 6:39 PM	
flightview	UA-3039-PHX-ATL		1:29 PMDec 09			6:36 PMDec 09	
panynj	UA-3039-PHX-ATL		1:29 PMDec 09			6:36 PMDec 09	
gofox	UA-3039-PHX-ATL		1:29 PMDec 09			6:36 PMDec 09	
foxbusiness	UA-3039-PHX-ATL		1:29 PMDec 09			6:36 PMDec 09	
allegiantair	UA-3039-PHX-ATL		1:29 PMDec 09			6:36 PMDec 09	
boston	UA-3039-PHX-ATL		1:29 PMDec 09			6:36 PMDec 09	
orbitz	UA-3039-PHX-ATL	1:15pDec 9	1:15pDec 9	 -	6:50pDec 9	6:39pDec 9	 -
ifly	UA-3039-PHX-ATL	2011-12-09 1:15 PM	2011-12-09 1:15 PM		2011-12-09 6:50 PM	2011-12-09 6:39 PM	
usatoday	UA-3039-PHX-ATL		1:29 PMDec 09			6:36 PMDec 09	
mytripandmore	UA-3039-PHX-ATL	1:15pDec 9	1:15pDec 9	 -	6:50pDec 9	6:39pDec 9	 -
flightarrival	UA-3039-PHX-ATL		1:29 PMDec 09			6:36 PMDec 09	
aa	AA-1074-DFW-ATL	December 9, 2011               02:00 PM    	December 9, 2011               01:55 PM    	 C39	December 9, 2011               04:55 PM    	December 9, 2011               04:58 PM    	 T12    
airtravelcenter	AA-1074-DFW-ATL		12/9/11 2:12 PM (-06:00)			12/9/11 4:51 PM (-05:00)	
myrateplan	AA-1074-DFW-ATL		12/9/11 2:12 PM (-06:00)			12/9/11 4:51 PM (-05:00)	
helloflight	AA-1074-DFW-ATL		12/9/11 2:12 PM (-06:00)			12/9/11 4:51 PM (-05:00)	
flytecomm	AA-1074-DFW-ATL		12/9/11 2:12 PM (-06:00)			12/9/11 4:51 PM (-05:00)	
