aa	AA-1007-TPA-MIA	December 13, 2011               01:55 PM    	December 13, 2011               02:21 PM    	 F77	December 13, 2011               03:00 PM    	December 13, 2011               03:19 PM    	 D10    
allegiantair	AA-30-LAX-JFK	11:40 PM, Dec 13		Terminal 4 - 49A	7:59 AM, Dec 14		Terminal 8 - 3
boston	AA-30-LAX-JFK		12:12 AMDec 13			7:38 AMDec 13	
boston	AA-30-LAX-JFK	11:40 PMDec 13			7:59 AMDec 14		
travelocity	AA-30-LAX-JFK	Dec 13 - 11:40pm	Dec 13 - Not Available	49A/T4	Dec 14 - 7:59am	Dec 14 - Not Available	3/8
orbitz	AA-30-LAX-JFK	11:40pDec 13		 49A	7:59aDec 14		 3
weather	AA-30-LAX-JFK	2011-12-13 11:40 PM	2011-12-13 12:12 AM		2011-12-13 07:59 AM	2011-12-13 07:37 AM	
flightarrival	AA-30-LAX-JFK	11:40 PMDec 13			7:59 AMDec 14		
aa	AA-1397-DFW-SNA	December 13, 2011               03:15 PM    	December 13, 2011               04:19 PM    	 D31	December 13, 2011               04:30 PM    	December 13, 2011               05:23 PM    	 8    
flightexplorer	AA-1397-DFW-SNA		12/13/2011 4:31PM CST			12/13/2011 5:21PM PST	
airtravelcenter	AA-1397-DFW-SNA		12/13/11 4:30 PM (-06:00)			12/13/11 5:21 PM (-08:00)	
myrateplan	AA-1397-DFW-SNA		12/13/11 4:30 PM (-06:00)			12/13/11 5:21 PM (-08:00)	
helloflight	AA-1397-DFW-SNA		12/13/11 4:30 PM (-06:00)			12/13/11 5:21 PM (-08:00)	
flytecomm	AA-1397-DFW-SNA		12/13/11 4:30 PM (-06:00)			12/13/11 5:21 PM (-08:00)	
flightaware	AA-1397-DFW-SNA	2011-12-13 03:15PM CST	2011-12-13 04:31PM CST	 D31 	2011-12-13 04:15PM PST	2011-12-13 05:18PM PST	 8 
flightaware	AA-1397-DFW-SNA	2011-12-13 03:15PM CST	2011-12-13 04:31PM CST	 D31 	2011-12-13 04:15PM PST	2011-12-13 05:18PM PST	 8 
wunderground	AA-1397-DFW-SNA	2011-12-13 03:15PM CST	2011-12-13 04:31PM CST	 D31 	2011-12-13 04:15PM PST	2011-12-13 05:18PM PST	 8 
wunderground	AA-1397-DFW-SNA	2011-12-13 03:15PM CST	2011-12-13 04:31PM CST	 D31 	2011-12-13 04:15PM PST	2011-12-13 05:18PM PST	 8 
flights	AA-1397-DFW-SNA		2011-12-13 04:19 PM	D31		2011-12-13 05:23 PM	8
businesstravellogue	AA-1397-DFW-SNA		2011-12-13 04:19 PM	D31		2011-12-13 05:23 PM	8
flylouisville	AA-1397-DFW-SNA		2011-12-13 04:19 PM	D31		2011-12-13 05:23 PM	8
flightview	AA-1397-DFW-SNA		4:31 PMDec 13			5:19 PMDec 13	
panynj	AA-1397-DFW-SNA		4:31 PMDec 13			5:19 PMDec 13	
gofox	AA-1397-DFW-SNA		4:31 PMDec 13			5:19 PMDec 13	
foxbusiness	AA-1397-DFW-SNA		4:31 PMDec 13			5:19 PMDec 13	
allegiantair	AA-1397-DFW-SNA		4:31 PMDec 13			5:19 PMDec 13	
boston	AA-1397-DFW-SNA		4:31 PMDec 13			5:19 PMDec 13	
orbitz	AA-1397-DFW-SNA	3:15pDec 13	4:19pDec 13	 D31	4:30pDec 13	5:23pDec 13	 8
orbitz	AA-1397-DFW-SNA	4:20pDec 13	4:19pDec 13	 D31	4:30pDec 13	5:23pDec 13	 8
dfw	AA-1397-DFW-SNA	2011-12-13 3:15 pm		D31			
mytripandmore	AA-1397-DFW-SNA	4:20pDec 13	4:19pDec 13	 D31	4:30pDec 13	5:23pDec 13	 8
flightarrival	AA-1397-DFW-SNA		4:31 PMDec 13			5:19 PMDec 13	
ua	UA-4367-PHL-CLE	Tue, Dec 13 1:00 PM	Tue, Dec 13 12:53 PM	D-1	Tue, Dec 13 2:29 PM	Tue, Dec 13 2:13 PM	D08
airtravelcenter	UA-4367-PHL-CLE	12/13/11 1:00 PM (-05:00)			12/13/11 2:29 PM (-05:00)		
myrateplan	UA-4367-PHL-CLE	12/13/11 1:00 PM (-05:00)			12/13/11 2:29 PM (-05:00)		
helloflight	UA-4367-PHL-CLE	12/13/11 1:00 PM (-05:00)			12/13/11 2:29 PM (-05:00)		
flytecomm	UA-4367-PHL-CLE	12/13/11 1:00 PM (-05:00)			12/13/11 2:29 PM (-05:00)		
flights	UA-4367-PHL-CLE	01:00 PM  Tue 13-Dec-2011	12:53 PM  Tue 13-Dec-2011	D1	02:29 PM  Tue 13-Dec-2011	02:13 PM  Tue 13-Dec-2011	D8
businesstravellogue	UA-4367-PHL-CLE	01:00 PM  Tue 13-Dec-2011	12:53 PM  Tue 13-Dec-2011	D1	02:29 PM  Tue 13-Dec-2011	02:13 PM  Tue 13-Dec-2011	D8
flylouisville	UA-4367-PHL-CLE	01:00 PM  Tue 13-Dec-2011	12:53 PM  Tue 13-Dec-2011	D1	02:29 PM  Tue 13-Dec-2011	02:13 PM  Tue 13-Dec-2011	D8
world-flight-tracker	UA-4367-PHL-CLE	2011-12-13 1:00 PM	2011-12-13 12:53 PM		2011-12-13 2:29 PM	2011-12-13 2:13 PM	
flightview	UA-4367-PHL-CLE	1:00 PM, Dec 13	1:08 PM, Dec 13	Terminal Conc D - D1	2:29 PM, Dec 13	2:13 PM, Dec 13	Main Term - D8
panynj	UA-4367-PHL-CLE	1:00 PM, Dec 13	1:08 PM, Dec 13	Terminal Conc D - D1	2:29 PM, Dec 13	2:13 PM, Dec 13	Main Term - D8
gofox	UA-4367-PHL-CLE	1:00 PM, Dec 13	1:08 PM, Dec 13		2:29 PM, Dec 13	2:13 PM, Dec 13	
foxbusiness	UA-4367-PHL-CLE	1:00 PM, Dec 13	1:08 PM, Dec 13	Terminal Conc D - D1	2:29 PM, Dec 13	2:13 PM, Dec 13	Main Term - D8
allegiantair	UA-4367-PHL-CLE	1:00 PM, Dec 13	1:08 PM, Dec 13	Terminal Conc D - D1	2:29 PM, Dec 13	2:13 PM, Dec 13	Main Term - D8
boston	UA-4367-PHL-CLE	1:00 PM, Dec 13	1:08 PM, Dec 13		2:29 PM, Dec 13	2:14 PM, Dec 13	
travelocity	UA-4367-PHL-CLE	Dec 13 - 1:00pm	Dec 13 - Contact Airline	Not provided by airline	Dec 13 - 2:29pm	Dec 13 - Contact Airline	Not provided by airline
orbitz	UA-4367-PHL-CLE	1:00pDec 13	12:53pDec 13	 -	2:29pDec 13	2:13pDec 13	 -
weather	UA-4367-PHL-CLE	2011-12-13 01:00 PM			2011-12-13 02:29 PM		
mytripandmore	UA-4367-PHL-CLE	1:00pDec 13	12:53pDec 13	 -	2:29pDec 13	2:13pDec 13	 -
flightarrival	UA-4367-PHL-CLE	2011-12-13 01:00 PM			2011-12-13 02:29 PM		
aa	AA-3786-IAH-ORD	December 13, 2011               04:00 PM    	December 13, 2011               03:59 PM    	 A29	December 13, 2011               06:40 PM    	December 13, 2011               06:04 PM    	 G13    
flightexplorer	AA-3786-IAH-ORD		12/13/2011 4:12PM CST			12/13/2011 6:03PM CST	
airtravelcenter	AA-3786-IAH-ORD		12/13/11 4:12 PM (-06:00)			12/13/11 6:03 PM (-06:00)	
myrateplan	AA-3786-IAH-ORD		12/13/11 4:12 PM (-06:00)			12/13/11 6:03 PM (-06:00)	
helloflight	AA-3786-IAH-ORD		12/13/11 4:12 PM (-06:00)			12/13/11 6:03 PM (-06:00)	
flytecomm	AA-3786-IAH-ORD		12/13/11 4:12 PM (-06:00)			12/13/11 6:03 PM (-06:00)	
flightaware	AA-3786-IAH-ORD	2011-12-13 04:00PM CST	2011-12-13 04:12PM CST	 A29 	2011-12-13 06:17PM CST	2011-12-13 06:01PM CST	 G13 
wunderground	AA-3786-IAH-ORD	2011-12-13 04:00PM CST	2011-12-13 04:12PM CST	 A29 	2011-12-13 06:17PM CST	2011-12-13 06:01PM CST	 G13 
flights	AA-3786-IAH-ORD	04:00 PM  Tue 13-Dec-2011	03:59 PM  Tue 13-Dec-2011	29	06:40 PM  Tue 13-Dec-2011	06:04 PM  Tue 13-Dec-2011	G13
businesstravellogue	AA-3786-IAH-ORD	04:00 PM  Tue 13-Dec-2011	03:59 PM  Tue 13-Dec-2011	29	06:40 PM  Tue 13-Dec-2011	06:04 PM  Tue 13-Dec-2011	G13
flylouisville	AA-3786-IAH-ORD	04:00 PM  Tue 13-Dec-2011	03:59 PM  Tue 13-Dec-2011	29	06:40 PM  Tue 13-Dec-2011	06:04 PM  Tue 13-Dec-2011	G13
flightstats	AA-3786-IAH-ORD	2011-12-13 4:00 PM	2011-12-13 3:59 PM		2011-12-13 6:40 PM	2011-12-13 6:04 PM	
quicktrip	AA-3786-IAH-ORD	2011-12-13 4:00 PM	2011-12-13 3:59 PM		2011-12-13 6:40 PM	2011-12-13 6:04 PM	
world-flight-tracker	AA-3786-IAH-ORD	2011-12-13 4:00 PM	2011-12-13 3:59 PM		2011-12-13 6:40 PM	2011-12-13 6:04 PM	
flightview	AA-3786-IAH-ORD	4:00 PM, Dec 13	4:12 PM, Dec 13	A29	6:40 PM, Dec 13	6:05 PM, Dec 13	Terminal 3
panynj	AA-3786-IAH-ORD	4:00 PM, Dec 13	4:12 PM, Dec 13	A29	6:40 PM, Dec 13	6:05 PM, Dec 13	Terminal 3
gofox	AA-3786-IAH-ORD	4:00 PM, Dec 13	4:12 PM, Dec 13		6:40 PM, Dec 13	6:05 PM, Dec 13	
foxbusiness	AA-3786-IAH-ORD	4:00 PM, Dec 13	4:12 PM, Dec 13	A29	6:40 PM, Dec 13	6:05 PM, Dec 13	Terminal 3
allegiantair	AA-3786-IAH-ORD	4:00 PM, Dec 13	4:12 PM, Dec 13	A29	6:40 PM, Dec 13	6:05 PM, Dec 13	Terminal 3
boston	AA-3786-IAH-ORD	4:00 PM, Dec 13	4:12 PM, Dec 13		6:40 PM, Dec 13	6:05 PM, Dec 13	
travelocity	AA-3786-IAH-ORD	Dec 13 - 4:00pm	Dec 13 - 3:59pm	A29	Dec 13 - 6:40pm	Dec 13 - 6:04pm	G13/T3
orbitz	AA-3786-IAH-ORD	4:00pDec 13	3:59pDec 13	 A29	6:40pDec 13	6:04pDec 13	 G13
weather	AA-3786-IAH-ORD	2011-12-13 04:00 PM			2011-12-13 06:40 PM		
mytripandmore	AA-3786-IAH-ORD	4:00pDec 13	3:59pDec 13	 A29	6:40pDec 13	6:04pDec 13	 G13
aa	AA-689-DFW-SLC	December 13, 2011               10:10 AM    	December 13, 2011               10:11 AM    	 C19	December 13, 2011               12:00 PM    	December 13, 2011               11:50 AM    	 A3    
flightexplorer	AA-689-DFW-SLC		12/13/2011 10:27AM CST			12/13/2011 11:49AM MST	
airtravelcenter	AA-689-DFW-SLC		12/13/11 10:27 AM (-06:00)			12/13/11 11:49 AM (-07:00)	
myrateplan	AA-689-DFW-SLC		12/13/11 10:27 AM (-06:00)			12/13/11 11:49 AM (-07:00)	
helloflight	AA-689-DFW-SLC		12/13/11 10:27 AM (-06:00)			12/13/11 11:49 AM (-07:00)	
flytecomm	AA-689-DFW-SLC		12/13/11 10:27 AM (-06:00)			12/13/11 11:49 AM (-07:00)	
flightaware	AA-689-DFW-SLC	2011-12-13 10:10AM CST	2011-12-13 10:27AM CST	 C19 	2011-12-13 11:38AM MST	2011-12-13 11:47AM MST	 A3 
wunderground	AA-689-DFW-SLC	2011-12-13 10:10AM CST	2011-12-13 10:27AM CST	 C19 	2011-12-13 11:38AM MST	2011-12-13 11:47AM MST	 A3 
flights	AA-689-DFW-SLC		2011-12-13 10:11 AM	C19		2011-12-13 11:50 AM	A3
businesstravellogue	AA-689-DFW-SLC		2011-12-13 10:11 AM	C19		2011-12-13 11:50 AM	A3
flylouisville	AA-689-DFW-SLC		2011-12-13 10:11 AM	C19		2011-12-13 11:50 AM	A3
flightstats	AA-689-DFW-SLC	2011-12-13 10:10 AM	2011-12-13 10:11 AM		2011-12-13 12:00 PM	2011-12-13 11:50 AM	
quicktrip	AA-689-DFW-SLC	2011-12-13 10:10 AM	2011-12-13 10:11 AM		2011-12-13 12:00 PM	2011-12-13 11:50 AM	
flightview	AA-689-DFW-SLC		10:27 AMDec 13			11:51 AMDec 13	
panynj	AA-689-DFW-SLC		10:27 AMDec 13			11:51 AMDec 13	
gofox	AA-689-DFW-SLC		10:27 AMDec 13			11:51 AMDec 13	
foxbusiness	AA-689-DFW-SLC		10:27 AMDec 13			11:51 AMDec 13	
allegiantair	AA-689-DFW-SLC		10:27 AMDec 13			11:51 AMDec 13	
boston	AA-689-DFW-SLC		10:27 AMDec 13			11:51 AMDec 13	
orbitz	AA-689-DFW-SLC	10:10aDec 13	10:11aDec 13	 C19	12:00pDec 13	11:50aDec 13	 A3
dfw	AA-689-DFW-SLC	2011-12-13 10:10 am		C19			
ifly	AA-689-DFW-SLC	2011-12-13 10:10 AM	2011-12-13 10:11 AM		2011-12-13 12:00 PM	2011-12-13 11:50 AM	
ua	UA-2688-PHL-IAH	Tue, Dec 13 9:35 AM	Tue, Dec 13 9:35 AM            Delayed	B3	Tue, Dec 13 12:29 PM	Tue, Dec 13 12:25 PM	A17
airtravelcenter	UA-2688-PHL-IAH		12/13/11 9:56 AM (-05:00)			12/13/11 11:58 AM (-06:00)	
myrateplan	UA-2688-PHL-IAH		12/13/11 9:56 AM (-05:00)			12/13/11 11:58 AM (-06:00)	
helloflight	UA-2688-PHL-IAH		12/13/11 9:56 AM (-05:00)			12/13/11 11:58 AM (-06:00)	
flytecomm	UA-2688-PHL-IAH		12/13/11 9:56 AM (-05:00)			12/13/11 11:58 AM (-06:00)	
flights	UA-2688-PHL-IAH		2011-12-13 09:33 AM	B3		2011-12-13 12:25 PM	17
businesstravellogue	UA-2688-PHL-IAH		2011-12-13 09:33 AM	B3		2011-12-13 12:25 PM	17
flylouisville	UA-2688-PHL-IAH		2011-12-13 09:33 AM	B3		2011-12-13 12:25 PM	17
flightview	UA-2688-PHL-IAH		9:57 AMDec 13			12:14 PMDec 13	
panynj	UA-2688-PHL-IAH		9:57 AMDec 13			12:14 PMDec 13	
gofox	UA-2688-PHL-IAH		9:57 AMDec 13			12:14 PMDec 13	
foxbusiness	UA-2688-PHL-IAH		9:57 AMDec 13			12:14 PMDec 13	
allegiantair	UA-2688-PHL-IAH		9:57 AMDec 13			12:14 PMDec 13	
boston	UA-2688-PHL-IAH		9:57 AMDec 13			12:14 PMDec 13	
orbitz	UA-2688-PHL-IAH	9:35aDec 13	9:33aDec 13	 -	12:29pDec 13	12:25pDec 13	 -
ua	UA-233-LAX-JFK	Tue, Dec 13 4:25 PM	Tue, Dec 13 4:25 PM	73	Wed, Dec 14 12:29 AM	Wed, Dec 14 12:29 AM	3
flightexplorer	UA-233-LAX-JFK		12/12/2011 4:46PM PST			12/13/2011 12:05AM EST	
flightexplorer	UA-233-LAX-JFK	12/13/2011 4:25PM PST			12/14/2011 12:29AM EST		
airtravelcenter	UA-233-LAX-JFK		12/13/11 4:27 PM (-08:00)			12/13/11 11:53 PM (-05:00)	
myrateplan	UA-233-LAX-JFK		12/13/11 4:27 PM (-08:00)			12/13/11 11:53 PM (-05:00)	
helloflight	UA-233-LAX-JFK		12/13/11 4:27 PM (-08:00)			12/13/11 11:53 PM (-05:00)	
flytecomm	UA-233-LAX-JFK		12/13/11 4:27 PM (-08:00)			12/13/11 11:53 PM (-05:00)	
flightaware	UA-233-LAX-JFK	2011-12-13 04:25PM PST	2011-12-13 04:48PM PST	 76 	2011-12-13 12:20AM EST	2011-12-13 12:05AM EST	 7 
wunderground	UA-233-LAX-JFK	2011-12-13 04:25PM PST	2011-12-13 04:48PM PST	 76 	2011-12-13 12:20AM EST	2011-12-13 12:05AM EST	 7 
flights	UA-233-LAX-JFK	04:25 PM  Tue 13-Dec-2011			12:29 AM  Wed 14-Dec-2011		
businesstravellogue	UA-233-LAX-JFK	04:25 PM  Tue 13-Dec-2011			12:29 AM  Wed 14-Dec-2011		
flylouisville	UA-233-LAX-JFK	04:25 PM  Tue 13-Dec-2011			12:29 AM  Wed 14-Dec-2011		
flightstats	UA-233-LAX-JFK	2011-12-13 4:25 PM	2011-12-13 4:27 PM (Estimated runway)		2011-12-13 12:29 AM	2011-12-13 11:53 PM (Estimated runway)	
quicktrip	UA-233-LAX-JFK	2011-12-13 4:25 PM	2011-12-13 4:27 PM (Estimated runway)		2011-12-13 12:29 AM	2011-12-13 11:53 PM (Estimated runway)	
world-flight-tracker	UA-233-LAX-JFK	2011-12-13 4:25 PM	2011-12-13 4:27 PM (Estimated runway)		2011-12-13 12:29 AM	2011-12-13 11:53 PM (Estimated runway)	
flightview	UA-233-LAX-JFK	4:25 PM, Dec 13		73	12:29 AM, Dec 14		3
panynj	UA-233-LAX-JFK	4:25 PM, Dec 13		73	12:29 AM, Dec 14		3
gofox	UA-233-LAX-JFK	4:25 PM, Dec 13			12:29 AM, Dec 14		
foxbusiness	UA-233-LAX-JFK	4:25 PM, Dec 13		73	12:29 AM, Dec 14		3
allegiantair	UA-233-LAX-JFK	4:25 PM, Dec 13		73	12:29 AM, Dec 14		3
boston	UA-233-LAX-JFK	4:25 PM, Dec 13	Not Available		12:29 AM, Dec 14	Not Available	
travelocity	UA-233-LAX-JFK	Dec 13 - 4:25pm	Dec 13 - Not Available	73	Dec 13 - 12:29am	Dec 13 - Not Available	3
orbitz	UA-233-LAX-JFK	4:25pDec 13		 73	12:29aDec 14		 3
weather	UA-233-LAX-JFK	2011-12-13 04:25 PM	2011-12-13 04:48 PM		2011-12-13 12:29 AM	2011-12-13 12:22 AM	
flightarrival	UA-233-LAX-JFK	2011-12-13 04:25 PM	2011-12-13 04:48 PM		2011-12-13 12:29 AM	2011-12-13 12:22 AM	
CO	CO-1692-EWR-MCO	Tue., Dec.13, 2011 7:45 p.m.	Tue., Dec.13, 2011 7:55 p.m.		Tue., Dec.13, 2011 10:38 p.m.	Tue., Dec.13, 2011 10:29 p.m.	
flightexplorer	CO-1692-EWR-MCO		12/13/2011 8:08PM EST			12/13/2011 10:20PM EST	
airtravelcenter	CO-1692-EWR-MCO	12/13/11 7:45 PM (-05:00)			12/13/11 10:38 PM (-05:00)		
myrateplan	CO-1692-EWR-MCO	12/13/11 7:45 PM (-05:00)			12/13/11 10:38 PM (-05:00)		
helloflight	CO-1692-EWR-MCO	12/13/11 7:45 PM (-05:00)			12/13/11 10:38 PM (-05:00)		
flytecomm	CO-1692-EWR-MCO	12/13/11 7:45 PM (-05:00)			12/13/11 10:38 PM (-05:00)		
flightaware	CO-1692-EWR-MCO	2011-12-13 07:45PM EST	2011-12-13 08:10PM EST	 C74 	2011-12-13 10:28PM EST	2011-12-13 10:21PM EST	 35 
wunderground	CO-1692-EWR-MCO	2011-12-13 07:45PM EST	2011-12-13 08:10PM EST	 C74 	2011-12-13 10:28PM EST	2011-12-13 10:21PM EST	 35 
flights	CO-1692-EWR-MCO	07:45 PM  Tue 13-Dec-2011	07:55 PM  Tue 13-Dec-2011	74	10:38 PM  Tue 13-Dec-2011	10:29 PM  Tue 13-Dec-2011	35
businesstravellogue	CO-1692-EWR-MCO	07:45 PM  Tue 13-Dec-2011	07:55 PM  Tue 13-Dec-2011	74	10:38 PM  Tue 13-Dec-2011	10:29 PM  Tue 13-Dec-2011	35
flylouisville	CO-1692-EWR-MCO	07:45 PM  Tue 13-Dec-2011	07:55 PM  Tue 13-Dec-2011	74	10:38 PM  Tue 13-Dec-2011	10:29 PM  Tue 13-Dec-2011	35
flightstats	CO-1692-EWR-MCO	2011-12-13 7:45 PM	2011-12-13 7:55 PM		2011-12-13 10:38 PM	2011-12-13 10:29 PM	
quicktrip	CO-1692-EWR-MCO	2011-12-13 7:45 PM	2011-12-13 7:55 PM		2011-12-13 10:38 PM	2011-12-13 10:29 PM	
world-flight-tracker	CO-1692-EWR-MCO	2011-12-13 7:45 PM	2011-12-13 7:55 PM		2011-12-13 10:38 PM	2011-12-13 10:29 PM	
flightview	CO-1692-EWR-MCO	7:45 PM, Dec 13	8:10 PM, Dec 13	Term C - C74	10:38 PM, Dec 13	10:29 PM, Dec 13	Term B - 35
panynj	CO-1692-EWR-MCO	7:45 PM, Dec 13	8:10 PM, Dec 13	Term C - C74	10:38 PM, Dec 13	10:29 PM, Dec 13	Term B - 35
gofox	CO-1692-EWR-MCO	7:45 PM, Dec 13	8:10 PM, Dec 13		10:38 PM, Dec 13	10:29 PM, Dec 13	
foxbusiness	CO-1692-EWR-MCO	7:45 PM, Dec 13	8:10 PM, Dec 13	Term C - C74	10:38 PM, Dec 13	10:29 PM, Dec 13	Term B - 35
allegiantair	CO-1692-EWR-MCO	7:45 PM, Dec 13	8:10 PM, Dec 13	Term C - C74	10:38 PM, Dec 13	10:29 PM, Dec 13	Term B - 35
boston	CO-1692-EWR-MCO	7:45 PM, Dec 13	8:10 PM, Dec 13		10:38 PM, Dec 13	10:22 PM, Dec 13	
travelocity	CO-1692-EWR-MCO	Dec 13 - 7:45pm	Dec 13 - 7:55pm	C74	Dec 13 - 10:38pm	Dec 13 - 10:29pm	35
orbitz	CO-1692-EWR-MCO	7:45pDec 13	7:55pDec 13	 C74	10:38pDec 13	10:29pDec 13	 35
weather	CO-1692-EWR-MCO	2011-12-13 07:45 PM			2011-12-13 10:38 PM		
mco	CO-1692-EWR-MCO				2011-12-13 Tue  22:38	2011-12-13 Tue  22:28	35?
ifly	CO-1692-EWR-MCO	2011-12-13 7:45 PM	2011-12-13 7:55 PM		2011-12-13 10:38 PM	2011-12-13 10:29 PM	
mytripandmore	CO-1692-EWR-MCO	7:45pDec 13	7:55pDec 13	 C74	10:38pDec 13	10:29pDec 13	 35
flightarrival	CO-1692-EWR-MCO	2011-12-13 7:45 PM	2011-12-13 7:55 PM		2011-12-13 10:38 PM	2011-12-13 10:29 PM	
CO	CO-4140-MSP-EWR	Tue., Dec.13, 2011 9:53 a.m.	Tue., Dec.13, 2011 9:47 a.m.		Tue., Dec.13, 2011 1:30 p.m.	Tue., Dec.13, 2011 1:05 p.m.	
airtravelcenter	CO-4140-MSP-EWR	12/13/11 9:53 AM (-06:00)			12/13/11 1:30 PM (-05:00)		
myrateplan	CO-4140-MSP-EWR	12/13/11 9:53 AM (-06:00)			12/13/11 1:30 PM (-05:00)		
helloflight	CO-4140-MSP-EWR	12/13/11 9:53 AM (-06:00)			12/13/11 1:30 PM (-05:00)		
flytecomm	CO-4140-MSP-EWR	12/13/11 9:53 AM (-06:00)			12/13/11 1:30 PM (-05:00)		
flightaware	CO-4140-MSP-EWR	2011-12-13 09:53AM CST	2011-12-13 09:58AM CST		2011-12-13 01:15PM EST	2011-12-13 12:59PM EST	
wunderground	CO-4140-MSP-EWR	2011-12-13 09:53AM CST	2011-12-13 09:58AM CST		2011-12-13 01:15PM EST	2011-12-13 12:59PM EST	
flights	CO-4140-MSP-EWR		2011-12-13 09:47 AM	E7		2011-12-13 01:05 PM	27
businesstravellogue	CO-4140-MSP-EWR		2011-12-13 09:47 AM	E7		2011-12-13 01:05 PM	27
flylouisville	CO-4140-MSP-EWR		2011-12-13 09:47 AM	E7		2011-12-13 01:05 PM	27
flightstats	CO-4140-MSP-EWR	2011-12-13 9:53 AM	2011-12-13 9:47 AM		2011-12-13 1:30 PM	2011-12-13 1:05 PM	
quicktrip	CO-4140-MSP-EWR	2011-12-13 9:53 AM	2011-12-13 9:47 AM		2011-12-13 1:30 PM	2011-12-13 1:05 PM	
flightview	CO-4140-MSP-EWR		9:59 AMDec 13			1:05 PMDec 13	
panynj	CO-4140-MSP-EWR		9:59 AMDec 13			1:05 PMDec 13	
gofox	CO-4140-MSP-EWR		9:59 AMDec 13			1:05 PMDec 13	
foxbusiness	CO-4140-MSP-EWR		9:59 AMDec 13			1:05 PMDec 13	
allegiantair	CO-4140-MSP-EWR		9:59 AMDec 13			1:05 PMDec 13	
boston	CO-4140-MSP-EWR		9:59 AMDec 13			1:00 PMDec 13	
orbitz	CO-4140-MSP-EWR	9:53aDec 13	9:47aDec 13	 -	1:30pDec 13	1:05pDec 13	 -
usatoday	CO-4140-MSP-EWR	2011-12-13 9:53 AM	2011-12-13 9:47 AM		2011-12-13 1:30 PM	2011-12-13 1:05 PM	
ua	UA-1226-EWR-PHX	Tue, Dec 13 7:00 AM	Tue, Dec 13 6:57 AM	C88	Tue, Dec 13 10:35 AM	Tue, Dec 13 10:51 AM	6B
flightexplorer	UA-1226-EWR-PHX		12/13/2011 7:08AM EST			12/13/2011 10:44AM MST	
airtravelcenter	UA-1226-EWR-PHX	12/13/11 7:00 AM (-05:00)			12/13/11 10:35 AM (-07:00)		
myrateplan	UA-1226-EWR-PHX	12/13/11 7:00 AM (-05:00)			12/13/11 10:35 AM (-07:00)		
helloflight	UA-1226-EWR-PHX	12/13/11 7:00 AM (-05:00)			12/13/11 10:35 AM (-07:00)		
flytecomm	UA-1226-EWR-PHX	12/13/11 7:00 AM (-05:00)			12/13/11 10:35 AM (-07:00)		
flightaware	UA-1226-EWR-PHX	2011-12-13 07:00AM EST	2011-12-13 07:17AM EST		2011-12-13 10:09AM MST	2011-12-13 10:26AM MST	
wunderground	UA-1226-EWR-PHX	2011-12-13 07:00AM EST	2011-12-13 07:17AM EST		2011-12-13 10:09AM MST	2011-12-13 10:26AM MST	
flights	UA-1226-EWR-PHX	07:00 AM  Tue 13-Dec-2011	06:57 AM  Tue 13-Dec-2011	88	10:35 AM  Tue 13-Dec-2011	10:51 AM  Tue 13-Dec-2011	6B
businesstravellogue	UA-1226-EWR-PHX	07:00 AM  Tue 13-Dec-2011	06:57 AM  Tue 13-Dec-2011	88	10:35 AM  Tue 13-Dec-2011	10:51 AM  Tue 13-Dec-2011	6B
flylouisville	UA-1226-EWR-PHX	07:00 AM  Tue 13-Dec-2011	06:57 AM  Tue 13-Dec-2011	88	10:35 AM  Tue 13-Dec-2011	10:51 AM  Tue 13-Dec-2011	6B
world-flight-tracker	UA-1226-EWR-PHX	2011-12-13 7:00 AM	2011-12-13 6:57 AM		2011-12-13 10:35 AM	2011-12-13 10:51 AM	
flightview	UA-1226-EWR-PHX	7:00 AM, Dec 13	7:10 AM, Dec 13	Term C - C88	10:35 AM, Dec 13	10:51 AM, Dec 13	Term 2 - 6B
panynj	UA-1226-EWR-PHX	7:00 AM, Dec 13	7:10 AM, Dec 13	Term C - C88	10:35 AM, Dec 13	10:51 AM, Dec 13	Term 2 - 6B
gofox	UA-1226-EWR-PHX	7:00 AM, Dec 13	7:10 AM, Dec 13		10:35 AM, Dec 13	10:51 AM, Dec 13	
foxbusiness	UA-1226-EWR-PHX	7:00 AM, Dec 13	7:10 AM, Dec 13	Term C - C88	10:35 AM, Dec 13	10:51 AM, Dec 13	Term 2 - 6B
allegiantair	UA-1226-EWR-PHX	7:00 AM, Dec 13	7:10 AM, Dec 13	Term C - C88	10:35 AM, Dec 13	10:51 AM, Dec 13	Term 2 - 6B
boston	UA-1226-EWR-PHX	7:00 AM, Dec 13	7:10 AM, Dec 13		10:35 AM, Dec 13	10:44 AM, Dec 13	
travelocity	UA-1226-EWR-PHX	Dec 13 - 7:00am	Dec 13 - Contact Airline	Not provided by airline	Dec 13 - 10:35am	Dec 13 - Contact Airline	Not provided by airline
orbitz	UA-1226-EWR-PHX	7:00aDec 13	6:57aDec 13	 C88	10:35aDec 13	10:51aDec 13	 6B
weather	UA-1226-EWR-PHX	2011-12-13 07:00 AM			2011-12-13 10:35 AM		
CO	CO-1611-BOS-EWR	Tue., Dec.13, 2011 4:45 p.m.	Tue., Dec.13, 2011 4:43 p.m.		Tue., Dec.13, 2011 6:22 p.m.	Tue., Dec.13, 2011 6:07 p.m.	
airtravelcenter	CO-1611-BOS-EWR	12/13/11 4:45 PM (-05:00)			12/13/11 6:22 PM (-05:00)		
