Index,Source,ISBN,Title,Author_list
13649,quartermelon,0120885603,smart_phone_and_next_generation_mobile_computing,by_(author)_zheng@_pei_by_(author)_ni@_lionel
13650,players_quest,0120885603,smart_phone_and_next_generation_mobile_computing@_first_edition_(morgan_kaufmann_series_in_networking_(paperback)),pei_zheng;_lionel_ni
13650,quartermelon,0120885603,smartphone_and_next_generation_mobile_computing,zheng@_pei_ni@_lionel
13651,lakeside_books,0120885603,smartphone_and_next_generation_mobile_computing,zheng@_peini@_lionel
13651,lakeside_books,0120885603,smartphone_and_next_generation_mobile_computing,zheng@_peini@_lionel
13652,paperbackshop-us,0120885603,smart_phone_and_next-generation_mobile_computing,zheng@_pei/_ni@_lionel
13652,cobu_gmbh_&_co._kg,0120885603,smart_phone_and_next_generation_mobile_computing,zheng@_pei;_ni@_lionel
13653,aha-buch,0120885603,smart_phone_and_next_generation_mobile_computing,pei_zheng@_lionel_ni
13653,paperbackworld.de,0120885603,smart_phone_and_next-generation_mobile_computing,pei_zheng@_lionel_ni
13654,versandantiquariat_robert_a._mueller,0120885603,smart_phone_and_next-generation_mobile_computing,zheng@_pei_ni@_lionel
13654,stratford_books,0120885603,smart_phone_and_next_generation_mobile_computing,by_(author)_zheng@_pei_by_(author)_ni@_lionel
13655,the_book_depository,0120885603,smartphone_and_next_generation_mobile_computing,pei_zheng
13655,sunmark_store,0120885603,smart_phone_&amp;_next_generation_mobile_computing,zheng
13656,a1books,0120885603,smart_phone_and_next_generation_mobile_computing_(morgan_kaufmann_series_in_networking_(paperback)),pei_zheng@_lionel_ni
13656,quartermelon,0120885603,smart_phone_and_next-generation_mobile_computing,zheng@_pei_(author)_ni@_lionel_(author)
13657,books_down_under,0120885603,smart_phone_and_next_generation_mobile_computing,zheng@pei
13657,bobs_books,0120885603,smart_phone_and_next_generation_mobile_computing,zheng@pei
13658,revaluation_books,0120885603,smart_phone_and_next-generation_mobile_computing,zheng@_pei/_ni@_lionel
13658,bobs_books,0120885603,smart_phone_and_next_generation_mobile_com,zheng@_pei
13659,bobs_books,0120885603,smartphone_and_next_generation_mobile_computing,pei_zheng
13659,gunter_koppon,0120885603,smart_phone_and_next_generation_mobile_computing,zheng@pei
13660,worldofbooks,0120885603,smart_phone_and_next_generation_mobile_computing,zheng@pei
13660,dvd_legacy,0120885603,smart_phone_and_next_generation_mobile_computing,zheng@_pei;_ni@_lionel
13661,gunars_store,0120885603,smart_phone_and_next_generation_mobile_computing,zheng@pei
13661,a1books,0750664711,real-time_systems_development,williams@_rob
13662,mega_media_depot,0750664711,real-time_systems_development@_first_edition,
13662,movies_with_a_smile,0750664711,real-time_systems_development,williams@_rob
13663,caiman,0750664711,real_time_systems_development,williams@_rob
13663,alphacraze.com,0750664711,real-time_systems_development,williams@_rob
13664,alphacraze.com,0750664711,real-time_systems_development,williams@_rob
13664,powell's_books,0750664711,real_time_systems_development,williams@_rob
13665,buecherdackel,0750664711,real-time_systems_development,williams@_rob:
13665,college_book_service,0750664711,real-time_systems_development@_pb@_2005,williams@_rob
13666,textbookxdotcom,0750664711,real-time_systems_development,williams@_rob
13666,quartermelon,0750664711,real-time_systems_development,by_(author)_williams@_rob
13667,quartermelon,0750664711,real-time_systems_development,williams@_rob
13667,a1books,0750664711,real-time_systems_development,williams@_rob
13668,book_lovers_usa,0750664711,real-time_systems_development,rob_williams
13668,players_quest,0750664711,real-time_systems_development@_first_edition,rob_williams
13669,sarl_culture-factory,0750664711,real-time_systems_development,rob_williams
13669,webbookstore,0750664711,real-time_systems_development,rob_williams
13670,lakeside_books,0750664711,real-time_systems_development,williams@_rob
13670,lakeside_books,0750664711,real-time_systems_development,williams@_rob
13671,thebookcom,0750664711,real-time_systems_development,williams@_rob
13671,books2anywhere.com,0750664711,real-time_systems_development,williams@_rob
13672,aha-buch,0750664711,real-time_systems_development,rob_williams
13672,cobu_gmbh_&_co._kg,0750664711,real-time_systems_development,williams@_rob
13673,stratford_books,0750664711,real-time_systems_development,by_(author)_williams@_rob
13673,the_book_depository,0750664711,real-time_systems_development,rob_williams
13674,free_postage_!_@thebookcompany,0750664711,real-time_systems_development,williams@_rob
13674,livrenoir,0750664711,real-time_systems_development,rob_williams
13675,papamedia.com,0750664711,real-time_systems_development@_first_edition,rob_williams
13675,books_down_under,0750664711,real-time_systems_development,williams@rob
13676,bobs_books,0750664711,real-time_systems_development,williams@rob
13676,revaluation_books,0750664711,real-time_systems_development,williams@_rob
13677,worldofbooks,0750664711,real-time_systems_development,williams@rob
13677,gunter_koppon,0750664711,real-time_systems_development,williams@rob
13678,mildredsbooks,0750664711,real-time_systems_development@_first_edition,rob_williams
13678,gunars_store,0750664711,real-time_systems_development,williams@rob
13679,limelight_bookshop,0750664711,real-time_systems_development,williams@_rob
13679,david's_books,1558606483,distributed_systems_architecture:_a_middleware_approach,puder@_arno;_romer@_kay;_pilhofer@_frank
13680,a1books,1558606483,distributed_systems_architecture:_a_middleware_approach,puder@_arno_rvmer@_kay
13680,caiman,1558606483,distributed_systems_architectu,puder@_arno
13681,movies_with_a_smile,1558606483,distributed_systems_architecture:_a_middleware_approach,puder@_arno@_and_pilhofer@_frank@_and_romer@_kay
13681,alphacraze.com,1558606483,distributed_systems_architecture:_a_middleware_approach,puder@_arno;_r&ouml;mer@_kay;_pilhofer@_frank
13682,alphacraze.com,1558606483,distributed_systems_architecture:_a_middleware_approach,puder@_arno;_r&ouml;mer@_kay;_pilhofer@_frank
13682,powell's_books,1558606483,distributed_systems_architecture_a_middl,puder@_arno
13683,college_book_service,1558606483,distributed_systems_architecture:_a_middleware_approach@_hc@_2006,puder@_arno/_romer@_kay/
13683,textbookxdotcom,1558606483,distributed_systems_architecture:_a_middleware_approach,puder@_arno;_romer@_kay;_pilhofer@_frank
13684,a1books,1558606483,distributed_systems_architecture:_a_middleware_approach,puder@_arno_rvmer@_kay
13684,players_quest,1558606483,distributed_systems_architecture@_first_edition_:_a_middleware_approach,arno_puder;_kay_r&atilde;&para;mer;_frank_pilhofer
13685,book_lovers_usa,1558606483,distributed_systems_architecture:_a_middleware_approach,arno_puder;_kay_r&atilde;_mer;_frank_pilhofer
13685,paperbackshop-us,1558606483,distributed_systems_architecture,puder@_arno/_romer@_kay/_pilhofer@_frank
13686,books2anywhere.com,1558606483,distributed_systems_architecture,puder@_arno/_romer@_kay/_pilhofer@_frank
13686,quartermelon,1558606483,distributed_systems_architecture@_a_middleware_approach,by_(author)_puder@_arno_by_(author)_r&ouml;mer@_kay_by_(author)_pilhofer@_frank
13687,books2anywhere.com,1558606483,distributed_systems_architecture,puder@_arno/_romer@_kay/_pilhofer@_frank
13687,cobu_gmbh_&_co._kg,1558606483,distributed_systems_architecture,puder@_arno;_r&ouml;mer@_kay;_pilhofer@_frank
13688,aha-buch,1558606483,distributed_systems_architecture,arno_puder@_kay_r&ouml;mer@_frank_pilhofer
13688,paperbackworld.de,1558606483,distributed_systems_architecture,arno_puder@_kay_romer@_frank_pilhofer
13689,versandantiquariat_robert_a._mueller,1558606483,distributed_systems_architecture_a_middleware_approach,puder@_arno_romer@_kay_pilhofer@_frank
13689,the_book_depository,1558606483,distributed_systems_architecture,arno_puder
13690,stratford_books,1558606483,distributed_systems_architecture@_a_middleware_approach,by_(author)_puder@_arno_by_(author)_r&ouml;mer@_kay_by_(author)_pilhofer@_frank
13690,papamedia.com,1558606483,distributed_systems_architecture@_first_edition_:_a_middleware_approach,arno_puder
13691,bobs_books,1558606483,distributed_systems_architecture:_a_middleware_approach,puder
13691,revaluation_books,1558606483,distributed_systems_architecture_a_middleware_approach,puder@_arno/_romer@_kay/_pilhofer@_frank
13692,books_down_under,1558606483,distributed_systems_architecture:_a_middleware_approach,puder
13692,gunter_koppon,1558606483,distributed_systems_architecture_-_a_middleware_approach,puder
13693,worldofbooks,1558606483,distributed_systems_architecture_-_a_middleware_approach,puder
13693,dvd_legacy,1558606483,distributed_systems_architecture:_a_middleware_approach,puder@_arno;_romer@_kay;_pilhofer@_frank
13694,limelight_bookshop,1558606483,distributed_systems_architecture:_a_middleware_approach,puder@_arno
13694,gunars_store,1558606483,distributed_systems_architecture_-_a_middleware_approach,puder
13695,reliable_book_service,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_management_using_planguage,gilb@_tom
13695,macysbook,0750665076,computer_architecture_:_a_quantitative_approach,tom_gilb
13696,govind_garg,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,tom_gilb
13696,cobain_llc,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,tom_gilb
13697,a1books,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,tom_gilb
13697,cheaptext4u,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_management_using_planguage,gilb@_tom
13698,powell's_books,0750665076,competitive_eng_a_handbook_for_systems_&amp;_sof,gilb@_tom
13698,browns_books,0750665076,competitive_engineering,gilb@_tom
13699,a1books,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,tom_gilb
13699,textbookxdotcom,0750665076,competitive_engineering_a_handbook_for_systems_and_software_engineering_management_using_planguage,tom_gilb
13700,cheaptext4u,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_management_using_planguage,gilb@_tom
13700,caiman,0750665076,competitive_engineering,gilb@_tom
13701,quartermelon,0750665076,competitive_engineering_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,gilb@_tom
13701,quartermelon,0750665076,competitive_engineering@_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,by_(author)_gilb@_tom
13702,blackwell_online,0750665076,competitive_engineering,tom_gilb
13702,lakeside_books,0750665076,competitive_engineering,gilb@_tom
13703,lakeside_books,0750665076,competitive_engineering,gilb@_tom
13703,quartermelon,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,gilb@_tom_(author)
13704,the_book_depository,0750665076,competitive_engineering,tom_gilb
13704,a1books,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,tom_gilb
13705,stratford_books,0750665076,competitive_engineering@_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,by_(author)_gilb@_tom
13705,papamedia.com,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,tom_gilb
13706,bobs_books,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,gilb@tom
13706,revaluation_books,0750665076,competitive_engineering_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_management_using_planguage,gilb@_tom/_brodie@_lindsey_(edt)
13707,books_down_under,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,gilb@tom
13707,bobs_books,0750665076,competitive_engineering,tom_gilb
13708,revaluation_books,0750665076,competitive_engineering:_a_handbook_for_systems_engineering@_requirements_engineering@_and_software_engineering_using_planguage,tom_gilb
13708,caiman,0120121654,advances_in_computers_v65,zelkowitz@_marvin_v.
13709,betterworld.com,0120121654,advances_in_computers_(advances_in_computers)_(advances_in_computers),marvin_zelkowitz
13709,quartermelon,0120121654,advances_in_computers,editor:_zelkowitz@_marvin
13710,a1books,0120121654,advances_in_computers_(advances_in_computers)_(advances_in_computers),marvin_zelkowitz
13710,a1books,0120121654,advances_in_computers_(advances_in_computers)_(advances_in_computers),marvin_zelkowitz
13711,stratford_books,0120121654,advances_in_computers,editor:_zelkowitz@_marvin
13711,a1books,0120121654,advances_in_computers,zelkowitz@_marvin
13712,browns_books,0120121654,advances_in_computers,zelkowitz@_marvin
13712,lakeside_books,0120121654,advances_in_computers,
13713,blackwell_online,0120121654,advances_in_computers,marvin_zelkowitz
13713,paperbackshop-us,0120121654,advances_in_computers,zelkowitz@_marvin_(edt)
13714,revaluation_books,0120121654,advances_in_computers,zelkowitz@_marvin_v._(edt)
13714,librairie_la_canopee._inc.,0120121654,siecles_litt_4_vols_cl,desessarts
13715,booksmart,0750660759,software_design_methodology:_from_principle_to_architectural_styles,zhu@_hong
13715,pandora_antiquariat,0750660759,software_design_methodology.,zhu@_hong
13716,a1books,0750660759,software_design_methodology_:_from_principles_to_architectural_styles,hong_zhu
13716,quartermelon,0750660759,software_design_methodology@_from_principles_to_architectural_styles,by_(author)_zhu@_hong
13717,browns_books,0750660759,software_design_methodology,zhu@_hong
13717,powell's_books,0750660759,software_design_methodology_from_princip,zhu@_hong
13718,buecherdackel,0750660759,software_design_methodology,zhu@_hong_und_hong_zhu:
13718,caiman,0750660759,software_design_methodo_-os,zhu@_hong
13719,a1books,0750660759,software_design_methodology_:_from_principles_to_architectural_styles,hong_zhu
13719,quartermelon,0750660759,software_design_methodology_from_principles_to_architectural_styles,zhu@_hong
13720,stratford_books,0750660759,software_design_methodology@_from_principles_to_architectural_styles,by_(author)_zhu@_hong
13720,sarl_culture-factory,0750660759,software_design_methodology,zhu
13721,thebookcom,0750660759,software_design_methodology_:_from_principles_to_architectural_styles,zhu@_hong
13721,lakeside_books,0750660759,software_design_methodology,zhu@_hong
13722,blackwell_online,0750660759,software_design_methodology,hong_zhu
13722,lakeside_books,0750660759,software_design_methodology,zhu@_hong
13723,cobu_gmbh_&_co._kg,0750660759,software_design_methodology,zhu@_hong
13723,aha-buch,0750660759,software_design_methodology,hong_zhu
13724,books2anywhere.com,0750660759,software_design_methodology,zhu@_hong
13724,free_postage_!_@thebookcompany,0750660759,software_design_methodology_:_from_principles_to_architectural_styles,zhu@_hong
13725,a1books,0750660759,software_design_methodology_:_from_principles_to_architectural_styles,hong_zhu
13725,the_book_depository,0750660759,software_design_methodology,zhu
13726,papamedia.com,0750660759,software_design_methodology@_first_edition_:_from_principles_to_architectural_styles,hong_zhu
13726,revaluation_books,0750660759,software_design_methodology,zhu@_hong
13727,bobs_books,0750660759,software_design_methodology,zhu@_hong
13727,librairie_la_canopee._inc.,0120121646,glossaire_pat_matel._cl,deseille
13728,caiman,0120121646,advances_in_computers_v64,zelkowitz@_marvin_v.
13728,a1books,0120121646,advances_in_computers@_volume_64:_new_programming_paradigms_(advances_in_computers),marvin_zelkowitz
13729,quartermelon,0120121646,advances_in_computers_new_programming_paradigms,zelkowitz@_marvin
13729,a1books,0120121646,advances_in_computers@_volume_64:_new_programming_paradigms_(advances_in_computers),marvin_zelkowitz
13730,stratford_books,0120121646,advances_in_computers_new_programming_paradigms,zelkowitz@_marvin
13730,books2anywhere.com,0120121646,advances_in_computers,zelkowitz@_marvin
13731,browns_books,0120121646,advances_in_computers,zelkowitz@_marvin
13731,a1books,0120121646,advances_in_computers_:_new_programming_paradigms,marvin_zelkowitz
13732,books2anywhere.com,0120121646,advances_in_computers,zelkowitz@_marvin
13732,lakeside_books,0120121646,advances_in_computers,zelkowitz@_marvin
13733,blackwell_online,0120121646,advances_in_computers,marvin_zelkowitz
13733,paperbackshop-us,0120121646,advances_in_computers,zelkowitz@_marvin
13734,books2anywhere.com,0120121646,advances_in_computers,zelkowitz@_marvin
13734,books2anywhere.com,0120121646,advances_in_computers,zelkowitz@_marvin_(edt)
13735,papamedia.com,0120121646,advances_in_computers@_volume_64_:_new_programming_paradigms_(advances_in_computers),marvin_zelkowitz
13735,revaluation_books,0120121646,advances_in_computers_new_programming_paradigms,zelkowitz@_marvin_v._(edt)
13736,a1books,0120121638,advances_in_computers@_volume_63:_parallel@_distributed@_and_pervasive_computing_(advances_in_computers),marvin_zelkowitz
13736,caiman,0120121638,advances_in_computers_v63,zelkowitz@_marvin
13737,papamedia.com,0120121638,advances_in_computers@_volume_63_:_parallel@_distributed@_and_pervasive_computing_(advances_in_computers),marvin_zelkowitz
13737,revaluation_books,0120121638,advances_in_computers_parallel@_distributed@_and_pervasive_computing,hurson@_a._r._(edt)/_zelkowitz@_marvin_v._(edt)
13738,librairie_la_canopee._inc.,0120121638,romantisme_6_vols,deschanel
13738,jimmy_larue,1558608893,innovation_happens_elsewhere:_open_source_as_business_strategy,ron_goldman@_richard_p._gabriel
13739,pacesetter_books,1558608893,innovation_happens_elsewhere:_open_source_as_business_strategy,ron_goldman@_richard_p._gabriel
13739,powell's_books,1558608893,innovation_happens_elsewhere_open_source,goldman@_ron
13740,caiman,1558608893,innovation_happens_elsew_-os,goldman@_ron
13740,a1books,1558608893,innovation_happens_elsewhere_:_open_source_as_business_strategy,ron_goldman@_richard_p._gabriel
13741,book_lovers_usa,1558608893,innovation_happens_elsewhere_:_open_source_as_business_strategy,ron_goldman;_richard_p._gabriel
13741,annex_books_inc,1558608893,innovation_happens_elsewhere:_open_source_as_business_strategy,goldman@_ron;_gabriel@_richard_p.
13742,books2anywhere.com,1558608893,innovation_happens_elsewhere,goldman@_ron/_gabriel@_richard_p.
13742,books2anywhere.com,1558608893,innovation_happens_elsewhere,goldman@_ron/_gabriel@_richard_p.
13743,browns_books,1558608893,innovation_happens_elsewhere,goldman@_ron
13743,quartermelon,1558608893,innovation_happens_elsewhere_open_source_as_business_strategy,goldman@_ron_gabriel@_richard_p.
13744,blackwell_online,1558608893,innovation_happens_elsewhere,ron_goldman@_richard_p._gabriel
13744,lakeside_books,1558608893,innovation_happens_elsewhere,goldman@_rongabriel@_richard_p.
13745,thebookcom,1558608893,innovation_happens_elsewhere_:_open_source_as_business_strategy,goldman@_ron
13745,aha-buch,1558608893,innovation_happens_elsewhere,ron_goldman@_richard_p._gabriel
13746,cobu_gmbh_&_co._kg,1558608893,innovation_happens_elsewhere,goldman@_ron;_gabriel@_richard_p.
13746,versandantiquariat_robert_a._mueller,1558608893,open_source_development_handbook,goldman@_ron_gabriel@_richard_p.
13747,paperbackworld.de,1558608893,open_source_development_handbook,ron_goldman@_richard_p._gabriel
13747,a1books,1558608893,innovation_happens_elsewhere_:_open_source_as_business_strategy,ron_goldman@_richard_p._gabriel
13748,the_book_depository,1558608893,innovation_happens_elsewhere,ron_goldman
13748,free_postage_!_@thebookcompany,1558608893,innovation_happens_elsewhere_:_open_source_as_business_strategy,goldman@_ron
13749,bobs_books,1558608893,innovation_happens_elsewhere:_open_source_as_business_strategy,goldman@ron;_gabriel@richard_p
13749,books_down_under,1558608893,innovation_happens_elsewhere:_open_source_as_business_strategy,goldman@ron;_gabriel@richard_p
13750,bobs_books,1558608893,innovation_happens_elsewhere,goldman@_ron_gabriel@_richard_p.
13750,revaluation_books,1558608893,innovation_happens_elsewhere_open_source_as_business_strategy,goldman@_ron/_gabriel@_richard_p.
13751,gunter_koppon,1558608893,innovation_happens_elsewhere_-_open_source_as_business_strategy,goldman@ron
13751,worldofbooks,1558608893,innovation_happens_elsewhere_-_open_source_as_business_strategy,goldman@ron
13752,limelight_bookshop,1558608893,innovation_happens_elsewhere:_open_source_as_business_strategy,goldman@_ron
13752,gunars_store,1558608893,innovation_happens_elsewhere_-_open_source_as_business_strategy,goldman@ron
13753,a1books,0120958112,cost-justifying_usability_:_an_update_for_the_internet_age,randolph_g._bias@_deborah_j._mayhew
13753,mega_media_depot,0120958112,cost-justifying_usability@_second_edition_:_an_update_for_the_internet_age@_second_edition_(the_morgan_kaufmann_series_in_interactive_technologies),
13754,caiman,0120958112,cost-justifying_usability_2/e,bias@_randolph_g.
13754,book_lovers_usa,0120958112,cost-justifying_usability@_second_edition:_an_update_for_the_internet_age@_second_edition_(the_morgan_kaufmann_series_in_interactive_technologies),
13755,books2anywhere.com,0120958112,cost-justifying_usability,bias@_randolph_g./_mayhew@_deborah_j.
13755,quartermelon,0120958112,cost-justifying_usability@_an_update_for_the_internet_age@_second_edition,edited_by_bias@_randolph_g._edited_by_mayhew@_deborah_j.
13756,stratford_books,0120958112,cost-justifying_usability@_an_update_for_the_internet_age@_second_edition,edited_by_bias@_randolph_g._edited_by_mayhew@_deborah_j.
13756,paperbackworld.de,0120958112,cost-justifying_usability,
13757,versandantiquariat_robert_a._mueller,0120958112,cost-justifying_usability_an_update_for_the_internet_age,
13757,bobs_books,0120958112,cost-justifying_usability@_2e,mayhew@deborah_j
13758,the_book_depository,0120958112,cost-justifying_usability,
13758,papamedia.com,0120958112,cost-justifying_usability_:_an_update_for_the_internet_age_(the_morgan_kaufmann_series_in_interactive_technologies),randolph_g._bias@_deborah_j._mayhew
13759,books_down_under,0120958112,cost-justifying_usability@_2e,mayhew@deborah_j
13759,revaluation_books,0120958112,cost-justifying_usability_an_update_for_an_internet_age,bias@_randolph_g._(edt)/_mayhew@_deborah_j._(edt)
13760,gunter_koppon,0120958112,cost-justifying_usability,mayhew@deborah_j
13760,worldofbooks,0120958112,cost-justifying_usability,mayhew@deborah_j
13761,limelight_bookshop,0120958112,cost-justifying_usability:_an_update_for_the_internet_age,bias@_randolph_g.
13761,gunars_store,0120958112,cost-justifying_usability,mayhew@deborah_j
13762,caiman,1558607013,higher-order_perl_-os,dominus@_mark
13762,movies_with_a_smile,1558607013,higher-order_perl:_transforming_programs_with_programs,dominus@_mark
13763,mega_media_depot,1558607013,higher-order_perl:_transforming_programs_with_programs,
13763,a1books,1558607013,higher-order_perl:_transforming_programs_with_programs,mark_jason_dominus
13764,a1books,1558607013,higher-order_perl:_transforming_programs_with_programs,mark_jason_dominus
13764,webbookstore,1558607013,higher-order_perl:_transforming_programs_with_programs,mark_jason_dominus
13765,alphacraze.com,1558607013,higher-order_perl:_transforming_programs_with_programs,dominus@_mark_jason
13765,alphacraze.com,1558607013,higher-order_perl:_transforming_programs_with_programs,dominus@_mark_jason
13766,paperbackshop-us,1558607013,higher-order_perl,dominus@_mark_jason
13766,college_book_service,1558607013,higher-order_perl:_a_guide_to_program_transformation@_pb@_2005,dominus@_mark_jason
13767,a1books,1558607013,higher-order_perl:_transforming_programs_with_programs,mark_jason_dominus
13767,books2anywhere.com,1558607013,higher-order_perl,dominus@_mark_jason
13768,book_lovers_usa,1558607013,higher-order_perl:_transforming_programs_with_programs,mark_jason_dominus
13768,henry's_biz_books,1558607013,higher-order_perl:_transforming_programs_with_programs,dominus@_mark_jason
13769,annex_books_inc,1558607013,higher-order_perl:_transforming_programs_with_programs,dominus@_mark_jason
13769,striped_ostrich,1558607013,higher-order_perl_:_a_guide_to_program_tranformation,dominus@_mark_jason
13770,quartermelon,1558607013,higher-order_perl@_transforming_programs_with_programs,by_(author)_dominus@_mark_jason
13770,books2anywhere.com,1558607013,higher-order_perl,dominus@_mark_jason
13771,papamedia.com,1558607013,higher-order_perl:_transforming_programs_with_programs,mark_jason_dominus
13771,powell's_books,1558607013,higher-order_perl:_transforming_programs_with_programs,dominus@_mark
13772,powell's_books,1558607013,higher_order_perl_a_guide_to_program_transform,dominus@_mark_jason
13772,powell's_books,1558607013,higher-order_perl:_transforming_programs_with_programs,dominus@_mark
13773,blackwell_online,1558607013,higher-order_perl,mark_jason_dominus
13773,stratford_books,1558607013,higher-order_perl@_transforming_programs_with_programs,by_(author)_dominus@_mark_jason
13774,sarl_culture-factory,1558607013,higher-order_perl,mark_jason_dominus
13774,swoop,1558607013,higher-order_perl,mark_jason@_dominus
13775,cobu_gmbh_&_co._kg,1558607013,higher-order_perl,dominus@_mark_j.
13775,aha-buch,1558607013,higher-order_perl,mark_j._dominus
13776,paperbackworld.de,1558607013,higher-order_perl,mark_jason_dominus
13776,the_book_depository,1558607013,higher-order_perl,mark_jason_dominus
13777,bobs_books,1558607013,higher-order_perl,mark_jason_dominus
13777,bobs_books,1558607013,higher-order_perl:_transforming_programs_with_programs,dominus@mark
13778,revaluation_books,1558607013,higher-order_perl_a_guide_to_program_transformation,dominus@_mark_jason
13778,books_down_under,1558607013,higher-order_perl:_transforming_programs_with_programs,dominus@mark
13779,gunter_koppon,1558607013,higher-order_perl_-_transforming_programs_with_programs,dominus@mark
13779,worldofbooks,1558607013,higher-order_perl_-_transforming_programs_with_programs,dominus@mark
13780,limelight_bookshop,1558607013,higher-order_perl,dominus@_mark_jason
13780,gunars_store,1558607013,higher-order_perl_-_transforming_programs_with_programs,dominus@mark
13781,the_book_cellar@_llc,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@_tom_&amp;_david_blythe
13781,powell's_books,1558606599,advanced_graphics_prog_using_opengl,mcreynolds@_tom
13782,a1books,1558606599,advanced_graphics_programming_using_opengl_(morgan_kaufmann_series_in_computer_graphics_and_geometric_modeling),tom_mcreynolds@_david_blythe
13782,missionbooks,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@_tom;_blythe@_david
13783,a1books,1558606599,advanced_graphics_programming_using_opengl_(morgan_kaufmann_series_in_computer_graphics_and_geometric_modeling),tom_mcreynolds@_david_blythe
13783,htbook,1558606599,advanced_graphics_programming_using_opengl,tom_mcreynolds@_david_blythe
13784,mega_media_depot,1558606599,advanced_graphics_programming_using_opengl_(the_morgan_kaufmann_series_in_computer_graphics),tom_mcreynolds
13784,browns_books,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@_tom
13785,caiman,1558606599,advd_graphics_programming_-os,mcreynolds@_tom
13785,ashleyjohnson,1558606599,advanced_graphics_programming_using_opengl_(the_morgan_kaufmann_series_in_computer_graphics),mcreynolds@_tom;_blythe@_david
13786,quartermelon,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@_tom_blythe@_david
13786,sarl_culture-factory,1558606599,advanced_graphics_programming_using_opengl,mcreynolds
13787,lakeside_books,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@_tomblythe@_david
13787,lakeside_books,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@_tomblythe@_david
13788,paperbackworld.de,1558606599,advances_in_graphics_programming_using_opengl,tom_mcreynolds@_david_blythe
13788,versandantiquariat_robert_a._mueller,1558606599,advances_in_graphics_programming_using_opengl,mcreynolds@_tom_blythe@_david
13789,thebookcom,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@_tom
13789,the_book_depository,1558606599,advanced_graphics_programming_using_opengl,mcreynolds
13790,free_postage_!_@thebookcompany,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@_tom
13790,bobs_books,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@tom;_blythe@david
13791,papamedia.com,1558606599,advanced_graphics_programming_using_opengl_(the_morgan_kaufmann_series_in_computer_graphics),tom_mcreynolds@_david_blythe
13791,bobs_books,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@_tom_blythe@_david
13792,books_down_under,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@tom;_blythe@david
13792,revaluation_books,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@_tom/_blythe@_david
13793,gunter_koppon,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@tom
13793,worldofbooks,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@tom
13794,limelight_bookshop,1558606599,advanced_graphics_programming_using_opengl_(morgan_kaufmann_series_in_computer_graphics_and_geometric_modeling),mcreynolds@_tom
13794,gunars_store,1558606599,advanced_graphics_programming_using_opengl,mcreynolds@tom
13795,a1books,1558609350,understanding_your_users_:_a_practical_guide_to_user_requirements_methods@_tools@_and_techniques,catherine_courage@_kathy_baxter
13795,bookbuyers_online,1558609350,understanding_your_users:_a_practical_guide_to_user_requirements_methods@_tools@_and_techniques_(the_morgan_kaufmann_series_in_interactive_technologies),catherine_courage_kathy_baxter
13796,caiman,1558609350,understanding_your_users_-os,courage@_catherine
13796,browns_books,1558609350,understanding_your_users,baxter@_kathy
13797,powell's_books,1558609350,understanding_your_users_a_practical_guide_to,courage@_catherine
